Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,2,17,14,30,90,880,480,90,880,480,0.2,0.4,275,53.7,0.6,1003
2019,2,17,15,30,68,752,303,73,773,314,0.3,0.5,266,57.28,-0.2,1003
2019,2,17,16,30,46,378,103,46,543,128,0.3,0.5,275,65.95,-1.4,1003
2019,2,17,17,30,3,22,2,3,22,2,0.2,0.6,202,58.75,-2.2,1003
2019,2,17,18,30,0,0,0,0,0,0,0.1,0.7,119,58.99,-2.5,1003
2019,2,17,19,30,0,0,0,0,0,0,0.6,0.9,102,69,-4.3,1002
2019,2,17,20,30,0,0,0,0,0,0,0.4,1.1,118,81.41,-5.1,1001
2019,2,17,21,30,0,0,0,0,0,0,0.4,1.2,139,81.98,-4.6,1001
2019,2,17,22,30,0,0,0,0,0,0,0.4,1.3,126,83.97,-4.4,1001
2019,2,17,23,30,0,0,0,0,0,0,0.3,1.4,109,87.05,-4.6,1000
2019,2,18,0,30,0,0,0,0,0,0,0.2,1.5,122,88.89,-4.7,1000
2019,2,18,1,30,0,0,0,0,0,0,0.2,1.5,120,89.82,-4.7,999
2019,2,18,2,30,0,0,0,0,0,0,0.2,1.5,103,90.18,-4.7,998
2019,2,18,3,30,0,0,0,0,0,0,0.2,1.4,99,89.35,-4.6,998
2019,2,18,4,30,0,0,0,0,0,0,0.2,1.4,103,89.12,-4.5,997
2019,2,18,5,30,0,0,0,0,0,0,0.2,1.2,94,89.86,-4.5,997
2019,2,18,6,30,0,0,0,0,0,0,0.3,1.1,82,88.83,-4.5,997
2019,2,18,7,30,30,0,30,55,326,98,0.3,1,79,85.7,-3.8,997
2019,2,18,8,30,92,17,97,99,598,276,0.3,0.9,83,83.59,-2.7,996
2019,2,18,9,30,162,141,223,130,724,443,0.3,0.8,89,81.96,-1.6,996
2019,2,18,10,30,235,145,312,158,769,565,0.2,0.8,100,80.72,-0.7,996
2019,2,18,11,30,252,93,306,170,796,633,0.1,0.8,196,79.16,0,995
2019,2,18,12,30,224,39,247,176,791,638,0.3,0.7,295,80.04,0.2,995
2019,2,18,13,30,216,216,332,184,725,575,0.5,0.7,310,83.41,-0.1,996
2019,2,18,14,30,165,396,342,172,632,455,0.6,0.7,319,86.82,-0.8,997
2019,2,18,15,30,118,59,137,132,510,294,0.6,0.7,322,89.24,-1.9,998
2019,2,18,16,30,50,82,63,71,311,119,0.7,0.7,321,90.48,-3.2,1000
2019,2,18,17,30,2,7,2,2,7,2,0.7,0.6,321,88.79,-4.5,1002
2019,2,18,18,30,0,0,0,0,0,0,0.8,0.6,321,82.69,-5.1,1003
2019,2,18,19,30,0,0,0,0,0,0,0.8,0.5,319,84.56,-7.1,1006
2019,2,18,20,30,0,0,0,0,0,0,0.7,0.5,316,82.06,-8.2,1007
2019,2,18,21,30,0,0,0,0,0,0,0.7,0.4,313,80.2,-8.9,1008
2019,2,18,22,30,0,0,0,0,0,0,0.6,0.4,309,80.4,-9.6,1009
2019,2,18,23,30,0,0,0,0,0,0,0.6,0.3,307,80.39,-10.4,1010
2019,2,19,0,30,0,0,0,0,0,0,0.6,0.3,308,79.89,-11.2,1011
2019,2,19,1,30,0,0,0,0,0,0,0.6,0.2,309,79.27,-11.8,1012
2019,2,19,2,30,0,0,0,0,0,0,0.5,0.2,309,79.83,-12.6,1012
2019,2,19,3,30,0,0,0,0,0,0,0.5,0.2,310,79.67,-13.3,1013
2019,2,19,4,30,0,0,0,0,0,0,0.5,0.2,313,79.12,-14,1014
2019,2,19,5,30,0,0,0,0,0,0,0.5,0.2,316,78.37,-14.3,1015
2019,2,19,6,30,0,0,0,0,0,0,0.5,0.2,318,71.26,-13.4,1015
2019,2,19,7,30,40,387,93,35,627,121,0.6,0.3,318,65.35,-11,1016
2019,2,19,8,30,60,777,294,58,838,310,0.7,0.3,316,64.85,-8.5,1017
2019,2,19,9,30,64,879,448,72,933,480,0.7,0.3,312,63.49,-6.8,1017
2019,2,19,10,30,75,873,541,82,979,605,0.7,0.3,308,62.83,-5.4,1018
2019,2,19,11,30,85,939,635,87,1000,673,0.8,0.3,304,63.26,-4.6,1018
2019,2,19,12,30,87,1002,678,87,1002,678,0.8,0.3,303,64.03,-4.2,1017
2019,2,19,13,30,82,985,618,82,985,618,0.8,0.3,302,66.05,-4.3,1017
2019,2,19,14,30,74,942,500,74,942,500,0.8,0.3,303,68.66,-4.7,1018
2019,2,19,15,30,60,843,331,60,843,331,0.7,0.4,304,72.78,-5.6,1018
2019,2,19,16,30,47,393,110,40,648,144,0.6,0.4,305,80.74,-7.4,1018
2019,2,19,17,30,3,25,2,4,42,3,0.5,0.3,307,82.72,-9.3,1019
2019,2,19,18,30,0,0,0,0,0,0,0.5,0.3,309,79.08,-10,1019
2019,2,19,19,30,0,0,0,0,0,0,0.6,0.3,298,84.12,-11.5,1019
2019,2,19,20,30,0,0,0,0,0,0,0.7,0.3,289,85.31,-12.3,1020
2019,2,19,21,30,0,0,0,0,0,0,0.7,0.3,288,84.31,-12.8,1020
2019,2,19,22,30,0,0,0,0,0,0,0.7,0.3,293,82.96,-12.9,1019
2019,2,19,23,30,0,0,0,0,0,0,0.7,0.3,298,83.04,-13,1019
2019,2,20,0,30,0,0,0,0,0,0,0.7,0.3,299,84.88,-13.5,1019
2019,2,20,1,30,0,0,0,0,0,0,0.7,0.3,299,79.94,-13.2,1019
2019,2,20,2,30,0,0,0,0,0,0,0.6,0.3,299,78,-12.3,1019
2019,2,20,3,30,0,0,0,0,0,0,0.6,0.3,288,79.69,-11.9,1019
2019,2,20,4,30,0,0,0,0,0,0,0.6,0.3,278,79.51,-11.6,1020
2019,2,20,5,30,0,0,0,0,0,0,0.5,0.4,278,79.62,-11.3,1020
2019,2,20,6,30,0,0,0,0,0,0,0.5,0.4,281,76.96,-10.5,1020
2019,2,20,7,30,51,133,70,41,573,122,0.3,0.4,282,71.26,-8.8,1020
2019,2,20,8,30,115,258,194,66,801,311,0.1,0.4,268,68.44,-6.6,1020
2019,2,20,9,30,155,418,340,83,892,477,0.1,0.5,229,65.35,-4.9,1019
2019,2,20,10,30,191,457,437,94,934,598,0.2,0.6,205,65.85,-4.2,1019
2019,2,20,11,30,248,337,447,100,951,662,0.3,0.7,201,68.98,-4,1018
2019,2,20,12,30,270,180,377,98,949,662,0.3,0.8,193,68.9,-3.6,1016
2019,2,20,13,30,231,165,322,93,926,601,0.4,0.9,202,70.06,-3.1,1016
2019,2,20,14,30,165,13,171,83,875,483,0.3,1,210,73.09,-3,1016
2019,2,20,15,30,119,48,135,70,772,321,0.3,1.1,200,77.93,-3.6,1015
2019,2,20,16,30,42,0,42,47,554,138,0.2,1.2,180,86.05,-4.7,1014
2019,2,20,17,30,3,19,3,6,47,5,0.3,1.3,169,86.95,-5.6,1013
2019,2,20,18,30,0,0,0,0,0,0,0.3,1.3,169,86.43,-5.8,1013
2019,2,20,19,30,0,0,0,0,0,0,0.3,1.4,164,86.96,-5.9,1012
2019,2,20,20,30,0,0,0,0,0,0,0.3,1.5,161,86.46,-5.8,1011
2019,2,20,21,30,0,0,0,0,0,0,0.4,1.6,160,86.29,-5.6,1010
2019,2,20,22,30,0,0,0,0,0,0,0.5,1.8,157,86.45,-5.2,1007
2019,2,20,23,30,0,0,0,0,0,0,0.5,2.1,152,86.67,-4.7,1005
2019,2,21,0,30,0,0,0,0,0,0,0.5,2.3,141,88.25,-4.4,1003
2019,2,21,1,30,0,0,0,0,0,0,0.5,2.2,140,88.26,-4.1,1001
2019,2,21,2,30,0,0,0,0,0,0,0.3,2.1,149,89.54,-3.8,1000
2019,2,21,3,30,0,0,0,0,0,0,0.2,2,168,90.83,-3.5,998
2019,2,21,4,30,0,0,0,0,0,0,0.2,1.7,200,90.8,-3.1,998
2019,2,21,5,30,0,0,0,0,0,0,0.2,1.4,235,91.95,-2.6,997
2019,2,21,6,30,0,0,0,0,0,0,0.3,1.1,263,90.21,-1.9,996
2019,2,21,7,30,44,0,44,51,449,117,0.4,0.9,274,88.49,-0.6,996
2019,2,21,8,30,105,299,198,84,704,303,0.5,0.8,275,89.33,0.7,997
2019,2,21,9,30,142,141,205,102,832,474,0.5,0.7,275,90.48,1.6,997
2019,2,21,10,30,211,236,339,112,897,600,0.6,0.7,279,88.14,2.4,997
2019,2,21,11,30,232,316,420,116,926,668,0.7,0.7,284,86.31,3.1,997
2019,2,21,12,30,205,470,487,114,930,672,0.8,0.7,287,84.26,3.5,997
2019,2,21,13,30,121,761,542,109,913,614,0.8,0.7,288,82.91,3.5,997
2019,2,21,14,30,109,710,437,99,865,498,0.8,0.6,290,83.22,3.2,998
2019,2,21,15,30,79,739,323,82,762,333,0.8,0.6,292,85.66,2.6,998
2019,2,21,16,30,55,543,146,55,543,146,0.8,0.6,293,89.76,1.6,999
2019,2,21,17,30,7,45,6,7,45,6,0.7,0.6,294,90.71,0.8,1000
2019,2,21,18,30,0,0,0,0,0,0,0.7,0.6,295,89.1,0.5,1000
2019,2,21,19,30,0,0,0,0,0,0,0.8,0.6,296,89.31,0.1,1002
2019,2,21,20,30,0,0,0,0,0,0,0.8,0.6,296,88.1,0,1003
2019,2,21,21,30,0,0,0,0,0,0,0.8,0.6,300,86.72,0.1,1003
2019,2,21,22,30,0,0,0,0,0,0,0.7,0.7,303,86.67,0.1,1003
2019,2,21,23,30,0,0,0,0,0,0,0.7,0.7,302,86.94,0,1004
2019,2,22,0,30,0,0,0,0,0,0,0.6,0.7,300,87.02,-0.1,1005
2019,2,22,1,30,0,0,0,0,0,0,0.6,0.7,300,88.05,-0.4,1005
2019,2,22,2,30,0,0,0,0,0,0,0.5,0.7,301,90.34,-1,1006
2019,2,22,3,30,0,0,0,0,0,0,0.4,0.7,301,91.74,-1.8,1007
2019,2,22,4,30,0,0,0,0,0,0,0.3,0.6,299,92.44,-2.7,1008
2019,2,22,5,30,0,0,0,0,0,0,0.3,0.6,299,93.38,-3.5,1009
2019,2,22,6,30,3,17,2,3,17,2,0.3,0.6,300,86.4,-3.1,1010
2019,2,22,7,30,34,40,40,50,509,127,0.4,0.6,308,80.01,-1.1,1011
2019,2,22,8,30,109,58,127,81,739,314,0.5,0.6,319,78.23,0.7,1012
2019,2,22,9,30,195,144,260,102,844,483,0.6,0.6,325,73.75,1.8,1012
2019,2,22,10,30,195,448,441,116,896,608,0.6,0.6,321,70.54,2.5,1012
2019,2,22,11,30,127,744,575,123,918,675,0.6,0.6,316,69.18,3,1013
2019,2,22,12,30,96,862,617,124,920,680,0.6,0.6,314,69.7,3.1,1013
2019,2,22,13,30,80,864,562,116,903,620,0.6,0.6,316,70.99,3,1012
2019,2,22,14,30,76,831,463,102,858,502,0.5,0.6,317,73.76,2.6,1012
2019,2,22,15,30,64,744,313,82,762,337,0.4,0.6,314,80.45,1.6,1013
2019,2,22,16,30,52,436,127,53,558,149,0.4,0.7,310,90.26,0,1014
2019,2,22,17,30,6,52,6,7,55,7,0.4,0.6,310,92.52,-1.5,1014
2019,2,22,18,30,0,0,0,0,0,0,0.3,0.6,311,90.04,-2,1015
2019,2,22,19,30,0,0,0,0,0,0,0.3,0.6,315,92.15,-3,1015
2019,2,22,20,30,0,0,0,0,0,0,0.3,0.5,315,91.37,-3.4,1015
2019,2,22,21,30,0,0,0,0,0,0,0.3,0.5,314,91.2,-3.7,1016
2019,2,22,22,30,0,0,0,0,0,0,0.3,0.5,317,91.48,-4.1,1016
2019,2,22,23,30,0,0,0,0,0,0,0.3,0.5,322,92.31,-4.7,1017
2019,2,23,0,30,0,0,0,0,0,0,0.4,0.5,326,92.77,-5.4,1017
2019,2,23,1,30,0,0,0,0,0,0,0.4,0.4,330,91.86,-5.8,1017
2019,2,23,2,30,0,0,0,0,0,0,0.4,0.4,333,91.96,-6.2,1017
2019,2,23,3,30,0,0,0,0,0,0,0.5,0.4,336,92.26,-6.6,1017
2019,2,23,4,30,0,0,0,0,0,0,0.5,0.4,344,93.78,-7.2,1017
2019,2,23,5,30,0,0,0,0,0,0,0.5,0.4,352,92.47,-7.5,1017
2019,2,23,6,30,4,29,3,4,29,3,0.5,0.5,355,83.45,-6.4,1017
2019,2,23,7,30,47,368,104,44,592,136,0.3,0.5,357,74.06,-3.8,1017
2019,2,23,8,30,88,512,252,68,805,326,0.2,0.5,354,65.48,-1,1017
2019,2,23,9,30,97,685,410,83,894,492,0.2,0.6,335,55.44,1,1017
2019,2,23,10,30,110,745,523,94,942,616,0.2,0.6,311,52.35,2.3,1016
2019,2,23,11,30,161,646,553,100,957,680,0.1,0.7,274,52.48,3.2,1015
2019,2,23,12,30,239,402,484,100,951,680,0.2,0.8,231,50.59,3.7,1014
2019,2,23,13,30,242,224,368,97,928,620,0.3,0.8,212,55.36,3.5,1014
2019,2,23,14,30,198,135,262,88,877,501,0.3,0.9,204,63.73,2.9,1013
2019,2,23,15,30,133,200,201,73,789,340,0.2,0.8,192,79.35,1.5,1013
2019,2,23,16,30,51,0,51,48,595,153,0.3,0.8,182,95.33,-0.4,1012
2019,2,23,17,30,3,8,3,7,67,7,0.4,0.8,179,92.67,-2,1012
2019,2,23,18,30,0,0,0,0,0,0,0.4,0.8,178,91.6,-2.5,1012
2019,2,23,19,30,0,0,0,0,0,0,0.4,0.9,168,94.6,-3.3,1011
2019,2,23,20,30,0,0,0,0,0,0,0.4,1,161,94.5,-3.3,1011
2019,2,23,21,30,0,0,0,0,0,0,0.3,1.1,151,94.39,-3.1,1010
2019,2,23,22,30,0,0,0,0,0,0,0.3,1.2,138,93.53,-2.9,1009
2019,2,23,23,30,0,0,0,0,0,0,0.3,1.3,128,92.19,-2.4,1009
2019,2,24,0,30,0,0,0,0,0,0,0.4,1.5,123,91.24,-1.8,1008
2019,2,24,1,30,0,0,0,0,0,0,0.4,1.7,119,91.33,-1.4,1007
2019,2,24,2,30,0,0,0,0,0,0,0.4,1.8,117,90.68,-1.1,1005
2019,2,24,3,30,0,0,0,0,0,0,0.4,2,108,91.33,-0.9,1004
2019,2,24,4,30,0,0,0,0,0,0,0.5,2.1,95,91.77,-0.7,1003
2019,2,24,5,30,0,0,0,0,0,0,0.6,2.2,92,90.58,-0.3,1001
2019,2,24,6,30,1,8,1,2,16,2,0.6,2.3,93,91.38,0.1,999
2019,2,24,7,30,38,0,38,50,470,125,0.6,2.4,91,91.57,0.5,998
2019,2,24,8,30,104,1,104,74,705,304,0.7,2.5,90,91.17,0.9,995
2019,2,24,9,30,182,39,200,91,810,465,0.8,2.6,97,91.55,1.3,993
2019,2,24,10,30,233,45,258,102,861,584,0.9,2.5,105,91.3,1.7,990
2019,2,24,11,30,260,69,302,105,892,651,0.8,2.4,108,92.14,2,987
2019,2,24,12,30,253,68,295,106,889,652,0.7,2.6,113,92.25,2.4,984
2019,2,24,13,30,247,186,353,100,865,591,0.5,2.8,129,89.75,3.2,981
2019,2,24,14,30,166,103,215,87,833,483,0.3,2.4,146,91.55,3.8,980
2019,2,24,15,30,91,410,232,80,732,331,0.3,1.8,170,97.46,3.2,979
2019,2,24,16,30,31,81,46,61,487,149,0.3,1.4,206,99.9,2.2,978
2019,2,24,17,30,6,24,6,9,43,9,0.3,1.4,227,97.98,2.1,978
2019,2,24,18,30,0,0,0,0,0,0,0.4,1.4,230,97.41,2.3,978
2019,2,24,19,30,0,0,0,0,0,0,0.8,1.2,253,95.8,2.9,978
2019,2,24,20,30,0,0,0,0,0,0,0.9,1.1,266,97.09,2.5,979
2019,2,24,21,30,0,0,0,0,0,0,1,1,269,94.57,1.9,979
2019,2,24,22,30,0,0,0,0,0,0,0.9,0.8,266,91.15,1.3,979
2019,2,24,23,30,0,0,0,0,0,0,0.9,0.7,263,89.45,0.9,979
2019,2,25,0,30,0,0,0,0,0,0,0.9,0.7,261,88.23,0.5,980
2019,2,25,1,30,0,0,0,0,0,0,0.9,0.6,260,87.21,0.1,980
2019,2,25,2,30,0,0,0,0,0,0,0.9,0.6,260,86.46,-0.2,981
2019,2,25,3,30,0,0,0,0,0,0,1,0.6,260,85.53,-0.6,981
2019,2,25,4,30,0,0,0,0,0,0,1,0.6,259,84.15,-1.1,982
2019,2,25,5,30,0,0,0,0,0,0,1,0.6,259,82.08,-1.5,983
2019,2,25,6,30,3,13,3,5,25,4,1.1,0.6,262,79.79,-1.7,984
2019,2,25,7,30,56,259,99,55,500,138,1.2,0.6,266,77.31,-1.7,985
2019,2,25,8,30,108,232,185,88,724,328,1.3,0.6,269,72.72,-1.8,986
2019,2,25,9,30,133,580,404,114,817,496,1.4,0.6,270,69.35,-1.9,987
2019,2,25,10,30,210,383,426,132,865,621,1.5,0.6,271,66.91,-1.9,987
2019,2,25,11,30,184,25,199,138,894,689,1.5,0.6,274,66.42,-1.8,988
2019,2,25,12,30,142,61,180,138,896,693,1.6,0.6,277,67.27,-1.8,989
2019,2,25,13,30,180,35,200,132,882,637,1.6,0.5,279,68.13,-2,990
2019,2,25,14,30,163,51,187,113,841,517,1.6,0.5,280,69.46,-2.4,992
2019,2,25,15,30,91,65,114,89,759,353,1.6,0.4,281,70.74,-3,993
2019,2,25,16,30,51,77,65,59,558,162,1.5,0.4,283,71.65,-3.6,995
2019,2,25,17,30,6,16,6,10,66,11,1.5,0.4,284,72.16,-4.1,997
2019,2,25,18,30,0,0,0,0,0,0,1.5,0.4,285,71.46,-4.3,997
2019,2,25,19,30,0,0,0,0,0,0,1.4,0.3,287,72.34,-4.8,999
2019,2,25,20,30,0,0,0,0,0,0,1.4,0.3,289,72.87,-5.1,1000
2019,2,25,21,30,0,0,0,0,0,0,1.3,0.3,293,73.2,-5.3,1001
2019,2,25,22,30,0,0,0,0,0,0,1.3,0.3,296,72.82,-5.5,1001
2019,2,25,23,30,0,0,0,0,0,0,1.2,0.4,298,72.13,-5.8,1002
2019,2,26,0,30,0,0,0,0,0,0,1.2,0.4,299,71.63,-6.2,1003
2019,2,26,1,30,0,0,0,0,0,0,1.1,0.4,299,71.7,-6.7,1004
2019,2,26,2,30,0,0,0,0,0,0,1,0.4,298,72.07,-7.1,1005
2019,2,26,3,30,0,0,0,0,0,0,1,0.4,298,71.79,-7.4,1006
2019,2,26,4,30,0,0,0,0,0,0,1,0.4,300,71.79,-7.9,1007
2019,2,26,5,30,0,0,0,0,0,0,0.9,0.4,301,71.27,-8.5,1007
2019,2,26,6,30,6,44,5,7,80,6,0.9,0.4,301,69.39,-8.8,1008
2019,2,26,7,30,53,344,112,41,659,153,0.9,0.4,301,65.3,-8.5,1009
2019,2,26,8,30,66,676,293,61,851,347,0.9,0.4,301,60.67,-7.8,1009
2019,2,26,9,30,74,937,517,74,937,517,1,0.4,299,56.81,-6.8,1009
2019,2,26,10,30,85,970,638,85,978,643,1,0.4,297,54.08,-5.9,1009
2019,2,26,11,30,89,999,710,89,999,710,1.1,0.4,296,53.02,-5.3,1008
2019,2,26,12,30,96,1001,721,96,1001,721,1.1,0.3,295,53.87,-5.1,1008
2019,2,26,13,30,98,973,660,98,973,660,1.1,0.3,295,56.19,-5.4,1009
2019,2,26,14,30,85,937,539,85,937,539,1.1,0.3,298,59.23,-6.2,1009
2019,2,26,15,30,68,861,371,68,861,371,1.1,0.3,300,61.43,-7.2,1010
2019,2,26,16,30,48,631,167,46,692,177,1,0.3,302,63.31,-8.2,1011
2019,2,26,17,30,9,78,10,11,141,13,0.9,0.3,303,64.57,-8.9,1012
2019,2,26,18,30,0,0,0,0,0,0,0.9,0.3,304,64.19,-9.1,1012
2019,2,26,19,30,0,0,0,0,0,0,0.8,0.3,305,66.3,-9.6,1013
2019,2,26,20,30,0,0,0,0,0,0,0.6,0.3,305,70,-10.3,1013
2019,2,26,21,30,0,0,0,0,0,0,0.6,0.3,307,71.83,-10.9,1013
2019,2,26,22,30,0,0,0,0,0,0,0.6,0.3,310,73.22,-11.5,1013
2019,2,26,23,30,0,0,0,0,0,0,0.6,0.3,316,72.83,-12,1014
2019,2,27,0,30,0,0,0,0,0,0,0.6,0.3,321,72.06,-12.7,1014
2019,2,27,1,30,0,0,0,0,0,0,0.5,0.3,323,70.24,-13.4,1015
2019,2,27,2,30,0,0,0,0,0,0,0.5,0.4,324,68.65,-14.1,1015
2019,2,27,3,30,0,0,0,0,0,0,0.5,0.4,326,68.09,-14.7,1015
2019,2,27,4,30,0,0,0,0,0,0,0.5,0.4,327,66.7,-14.9,1015
2019,2,27,5,30,0,0,0,0,0,0,0.5,0.4,327,65.06,-14.9,1015
2019,2,27,6,30,5,35,5,7,66,7,0.5,0.5,329,60.18,-14.3,1015
2019,2,27,7,30,50,416,123,50,604,156,0.4,0.5,329,54.07,-13,1016
2019,2,27,8,30,95,507,268,77,788,346,0.4,0.6,328,49.16,-11.8,1015
2019,2,27,9,30,150,515,396,98,872,515,0.4,0.6,327,46.42,-10.6,1014
2019,2,27,10,30,131,698,533,115,908,637,0.3,0.7,322,44.89,-9.3,1013
2019,2,27,11,30,96,866,639,126,918,702,0.3,0.7,314,44.24,-8.1,1012
2019,2,27,12,30,138,737,602,131,910,704,0.2,0.7,299,43.7,-7.1,1011
2019,2,27,13,30,111,782,567,131,870,638,0.2,0.8,274,44.98,-6.4,1010
2019,2,27,14,30,96,775,475,128,792,516,0.2,0.8,245,50.46,-6.3,1010
2019,2,27,15,30,109,519,294,115,649,346,0.1,0.9,226,55.57,-6.7,1009
2019,2,27,16,30,62,319,124,78,409,157,0.1,0.9,170,62.43,-7.3,1008
2019,2,27,17,30,10,35,11,10,35,11,0.2,1,113,76.32,-8,1008
2019,2,27,18,30,0,0,0,0,0,0,0.2,1,105,78.57,-8.3,1007
2019,2,27,19,30,0,0,0,0,0,0,0.3,1,103,80.92,-8.8,1006
2019,2,27,20,30,0,0,0,0,0,0,0.3,1,102,82.27,-9,1005
2019,2,27,21,30,0,0,0,0,0,0,0.3,1.1,99,83.18,-9.1,1004
2019,2,27,22,30,0,0,0,0,0,0,0.3,1.1,97,83.25,-9.1,1003
2019,2,27,23,30,0,0,0,0,0,0,0.3,1.1,97,83.18,-9.1,1002
2019,2,28,0,30,0,0,0,0,0,0,0.3,1,98,83.61,-9.2,1002
2019,2,28,1,30,0,0,0,0,0,0,0.3,1,93,83.72,-9.3,1001
2019,2,28,2,30,0,0,0,0,0,0,0.3,0.9,74,84.39,-9.5,1001
2019,2,28,3,30,0,0,0,0,0,0,0.3,0.7,43,85.08,-9.7,1002
2019,2,28,4,30,0,0,0,0,0,0,0.3,0.5,14,85.41,-10,1002
2019,2,28,5,30,0,0,0,0,0,0,0.4,0.4,173,84.59,-10.2,1003
2019,2,28,6,30,6,12,6,6,12,6,0.4,0.4,341,80.22,-9.8,1004
2019,2,28,7,30,87,325,146,87,325,146,0.4,0.4,335,75.96,-8.6,1005
2019,2,28,8,30,141,580,342,141,580,342,0.5,0.3,335,72.37,-7.4,1006
2019,2,28,9,30,166,729,518,166,729,518,0.5,0.3,338,68.36,-6.3,1006
2019,2,28,10,30,175,816,649,175,816,649,0.5,0.3,340,65.35,-5.2,1007
2019,2,28,11,30,170,871,721,170,871,721,0.5,0.3,340,63.03,-4.1,1007
2019,2,28,12,30,140,918,723,145,921,729,0.5,0.3,337,62.09,-3.3,1007
2019,2,28,13,30,98,934,647,112,951,671,0.5,0.3,336,61.87,-2.8,1007
2019,2,28,14,30,94,924,550,94,924,550,0.5,0.3,338,63.27,-2.8,1008
2019,2,28,15,30,72,856,381,72,856,381,0.4,0.3,341,67.98,-3.7,1008
2019,2,28,16,30,51,485,147,49,696,186,0.4,0.3,339,81.15,-6.2,1009
2019,2,28,17,30,10,85,12,14,183,18,0.5,0.3,336,87.06,-8.8,1009
2019,2,28,18,30,0,0,0,0,0,0,0.5,0.4,335,82.78,-9.5,1010
2019,2,28,19,30,0,0,0,0,0,0,0.5,0.4,335,83.72,-10.3,1010
2019,2,28,20,30,0,0,0,0,0,0,0.5,0.5,337,82.75,-10.7,1011
2019,2,28,21,30,0,0,0,0,0,0,0.5,0.5,340,79.61,-10.6,1011
2019,2,28,22,30,0,0,0,0,0,0,0.4,0.6,345,77.13,-9.9,1011
2019,2,28,23,30,0,0,0,0,0,0,0.3,0.6,354,77.42,-9.2,1011
2019,3,1,0,30,0,0,0,0,0,0,0.3,0.7,187,78.29,-8.9,1011
2019,3,1,1,30,0,0,0,0,0,0,0.3,0.7,21,79.88,-9,1011
2019,3,1,2,30,0,0,0,0,0,0,0.4,0.7,29,80.54,-9.5,1011
2019,3,1,3,30,0,0,0,0,0,0,0.4,0.8,35,77.07,-9.7,1011
2019,3,1,4,30,0,0,0,0,0,0,0.4,0.8,51,75.2,-9.2,1011
2019,3,1,5,30,0,0,0,0,0,0,0.3,0.9,80,73.98,-8.7,1012
2019,3,1,6,30,8,43,8,9,63,10,0.2,0.9,121,70.82,-8.2,1012
2019,3,1,7,30,57,403,132,59,528,157,0.2,0.9,164,67.23,-6.9,1013
2019,3,1,8,30,86,744,348,86,744,348,0.3,0.9,195,63.19,-4.5,1013
2019,3,1,9,30,101,746,465,99,858,518,0.3,0.9,212,61.87,-2.1,1013
2019,3,1,10,30,105,919,643,105,919,643,0.3,0.9,218,61.05,-0.5,1013
2019,3,1,11,30,112,937,709,112,937,709,0.3,0.9,220,60.87,0.6,1012
2019,3,1,12,30,116,930,711,116,930,711,0.3,0.9,218,62.63,1.1,1012
2019,3,1,13,30,119,897,650,119,897,650,0.3,0.9,217,65.1,1.2,1011
2019,3,1,14,30,109,844,530,109,844,530,0.2,0.9,215,68.29,1,1011
2019,3,1,15,30,92,740,362,92,743,363,0.2,0.9,203,71.3,0.5,1011
2019,3,1,16,30,62,527,168,64,543,173,0.4,0.9,185,86.34,-0.8,1011
2019,3,1,17,30,11,70,13,14,98,16,0.8,0.9,175,83.6,-2.4,1011
2019,3,1,18,30,0,0,0,0,0,0,0.8,0.9,175,82.1,-3.2,1011
2019,3,1,19,30,0,0,0,0,0,0,0.8,1,168,86.25,-4.1,1010
2019,3,1,20,30,0,0,0,0,0,0,0.8,1,159,87.98,-4.5,1010
2019,3,1,21,30,0,0,0,0,0,0,0.8,1,150,88.92,-4.7,1009
2019,3,1,22,30,0,0,0,0,0,0,0.8,1,139,89.21,-4.7,1009
2019,3,1,23,30,0,0,0,0,0,0,0.7,1.1,116,91.15,-4.9,1009
2019,3,2,0,30,0,0,0,0,0,0,0.6,1.1,92,92.62,-5.2,1008
2019,3,2,1,30,0,0,0,0,0,0,0.4,1.2,78,92.25,-5.2,1008
2019,3,2,2,30,0,0,0,0,0,0,0.3,1.3,66,89.63,-4.5,1007
2019,3,2,3,30,0,0,0,0,0,0,0.3,1.3,55,90.54,-4,1006
2019,3,2,4,30,0,0,0,0,0,0,0.3,1.4,46,90.68,-3.9,1005
2019,3,2,5,30,0,0,0,0,0,0,0.3,1.4,37,90.23,-3.9,1005
2019,3,2,6,30,7,15,7,10,65,11,0.4,1.4,28,88.94,-3.8,1004
2019,3,2,7,30,69,26,74,60,508,157,0.4,1.4,25,86.07,-3.2,1004
2019,3,2,8,30,143,66,167,91,707,344,0.4,1.4,30,83.9,-2.3,1003
2019,3,2,9,30,214,214,320,112,806,510,0.5,1.4,38,80.32,-0.9,1003
2019,3,2,10,30,221,408,462,126,861,635,0.5,1.3,42,77.12,0.5,1003
2019,3,2,11,30,207,557,565,132,885,701,0.5,1.3,37,75.1,1.4,1002
2019,3,2,12,30,281,300,474,132,887,704,0.4,1.3,27,74.03,1.9,1001
2019,3,2,13,30,164,628,539,129,865,645,0.3,1.2,14,74.33,2.1,1001
2019,3,2,14,30,182,396,381,116,813,525,0.3,1.2,4,75.28,2.1,1001
2019,3,2,15,30,132,54,152,98,708,360,0.2,1.2,177,78.84,1.6,1001
