Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,1,18,12,30,14,1.5,1,118,79.22,1.5,993
2019,1,18,13,30,130,1.9,1,100,80.56,1.4,992
2019,1,18,14,30,11,2,1,93,83.01,1.1,992
2019,1,18,15,30,58,1.8,1,91,89.11,0.5,992
2019,1,18,16,30,16,2.3,1.1,90,91.07,0,991
2019,1,18,17,30,0,2.8,1.1,90,89.97,0,991
2019,1,18,18,30,0,3.6,1.1,92,90.89,0,990
2019,1,18,19,30,0,3.5,1.2,92,93.15,-0.2,990
2019,1,18,20,30,0,3.5,1.2,92,94.26,-0.3,990
2019,1,18,21,30,0,3.8,1.2,89,94.46,-0.3,989
2019,1,18,22,30,0,4.1,1.3,80,95.24,-0.4,988
2019,1,18,23,30,0,4.4,1.5,70,95.52,-0.5,987
2019,1,19,0,30,0,4.6,1.6,67,95.53,-0.6,987
2019,1,19,1,30,0,5,1.7,69,95.69,-0.7,986
2019,1,19,2,30,0,5.4,1.7,66,96.08,-0.8,985
2019,1,19,3,30,0,5.5,1.8,58,95.84,-0.8,984
2019,1,19,4,30,0,5.8,1.8,47,96.74,-1,983
2019,1,19,5,30,0,6,1.8,39,96.48,-1.2,983
2019,1,19,6,30,0,6.4,1.7,33,96.08,-1.5,984
2019,1,19,7,30,6,7.3,1.7,30,95.85,-2,984
2019,1,19,8,30,0,8.3,1.6,31,93.09,-2.3,984
2019,1,19,9,30,0,8.8,1.5,33,90.01,-2.5,984
2019,1,19,10,30,10,9,1.5,33,87.5,-2.6,984
2019,1,19,11,30,16,9.2,1.4,33,84.98,-2.6,983
2019,1,19,12,30,4,9.1,1.4,31,84.29,-2.5,983
2019,1,19,13,30,1,9.4,1.3,24,84.43,-2.6,983
2019,1,19,14,30,42,9.6,1.2,19,84.77,-2.9,983
2019,1,19,15,30,0,9.3,1.1,14,85.1,-3.3,984
2019,1,19,16,30,12,9.1,0.9,10,84.94,-3.8,985
2019,1,19,17,30,0,9,0.8,9,83.66,-4,986
2019,1,19,18,30,0,8.2,0.6,8,84.95,-4.4,987
2019,1,19,19,30,0,7.8,0.6,3,85.95,-4.7,988
2019,1,19,20,30,0,7.6,0.5,178,87,-5.1,989
2019,1,19,21,30,0,7.5,0.5,352,89.56,-5.9,990
2019,1,19,22,30,0,7.2,0.5,348,91.31,-6.9,990
2019,1,19,23,30,0,6.9,0.4,344,91.72,-8,991
2019,1,20,0,30,0,6.7,0.4,341,90.47,-9.1,991
2019,1,20,1,30,0,6.6,0.4,337,88.86,-10.2,993
2019,1,20,2,30,0,6.4,0.3,335,86.24,-11.3,994
2019,1,20,3,30,0,5.8,0.3,334,83.99,-12.4,995
2019,1,20,4,30,0,5.2,0.4,333,82.28,-13.2,996
2019,1,20,5,30,0,4.4,0.4,333,82.51,-13.9,997
2019,1,20,6,30,0,3.8,0.4,339,81.06,-14.3,997
2019,1,20,7,30,30,4,0.4,349,74.34,-13.5,998
2019,1,20,8,30,159,4.5,0.4,357,72.07,-11.8,999
2019,1,20,9,30,728,4.3,0.4,181,69.9,-10.3,999
2019,1,20,10,30,320,4,0.4,2,67.88,-8.9,999
2019,1,20,11,30,578,3.8,0.4,176,66.56,-7.9,999
2019,1,20,12,30,825,3.6,0.4,345,64.94,-7.2,999
2019,1,20,13,30,657,3.6,0.5,335,63.84,-7.1,999
2019,1,20,14,30,472,3.4,0.4,331,64.68,-7.6,999
2019,1,20,15,30,444,3.1,0.4,333,66.6,-8.4,1000
2019,1,20,16,30,146,2.9,0.4,338,68.03,-9.5,1001
2019,1,20,17,30,0,2.9,0.4,340,65.43,-10,1001
2019,1,20,18,30,0,2.7,0.3,348,73.92,-12.9,1002
2019,1,20,19,30,0,2.6,0.2,352,77.1,-15,1003
2019,1,20,20,30,0,2.7,0.2,355,80.82,-16.7,1003
2019,1,20,21,30,0,2.8,0.2,357,83.87,-17.9,1004
2019,1,20,22,30,0,2.8,0.2,181,85.74,-18.6,1004
2019,1,20,23,30,0,2.7,0.2,7,86.91,-19,1004
2019,1,21,0,30,0,2.5,0.2,12,86.99,-18.9,1004
2019,1,21,1,30,0,2.3,0.2,17,88.04,-18.4,1004
2019,1,21,2,30,0,2.2,0.2,28,87.74,-17.6,1005
2019,1,21,3,30,0,2.1,0.3,45,85.34,-16.5,1005
2019,1,21,4,30,0,2.1,0.3,65,82.81,-15.3,1005
2019,1,21,5,30,0,2.1,0.3,83,81.18,-14.3,1006
2019,1,21,6,30,0,2.3,0.4,96,79.36,-13.7,1007
2019,1,21,7,30,153,3,0.4,104,73.88,-12.8,1007
2019,1,21,8,30,110,4,0.4,108,70.48,-11.7,1008
2019,1,21,9,30,607,4.5,0.5,110,65.74,-10.7,1008
2019,1,21,10,30,371,4.7,0.5,113,64.13,-9.6,1007
2019,1,21,11,30,781,4.9,0.6,116,64.36,-8.7,1006
2019,1,21,12,30,808,5,0.6,119,63.99,-8.1,1005
2019,1,21,13,30,814,5,0.7,124,63.58,-7.8,1004
2019,1,21,14,30,552,4.8,0.7,129,64.71,-7.9,1004
2019,1,21,15,30,585,4.4,0.8,128,67.19,-8.3,1003
2019,1,21,16,30,258,4.3,0.9,121,70.24,-8.8,1003
2019,1,21,17,30,0,4.4,0.9,116,72.08,-8.9,1002
2019,1,21,18,30,0,5.4,1,114,74.35,-9.1,1001
2019,1,21,19,30,0,5.7,1,116,76.01,-9.3,1001
2019,1,21,20,30,0,5.8,1,120,77.17,-9.4,1000
2019,1,21,21,30,0,5.8,1,124,77.93,-9.3,999
2019,1,21,22,30,0,5.7,1,128,78.36,-9,999
2019,1,21,23,30,0,5.5,1,131,80.53,-9,999
2019,1,22,0,30,0,5.3,0.9,135,82.07,-9.3,999
2019,1,22,1,30,0,5.4,0.8,137,81.26,-9.4,998
2019,1,22,2,30,0,5.6,0.8,137,80.48,-9.3,997
2019,1,22,3,30,0,5.8,0.8,136,79.85,-9,996
2019,1,22,4,30,0,5.7,0.9,136,79.49,-8.7,996
2019,1,22,5,30,0,5.6,1,138,79.58,-8.5,996
2019,1,22,6,30,0,5.6,1.1,141,78.56,-8.1,996
2019,1,22,7,30,21,6.1,1.3,150,74.68,-6.9,995
2019,1,22,8,30,0,6.9,1.4,163,72.81,-5,995
2019,1,22,9,30,0,7.4,1.5,174,74.8,-3.1,995
2019,1,22,10,30,14,7.3,1.6,177,78.57,-1.4,994
2019,1,22,11,30,41,7.1,1.7,177,82.61,-0.1,992
2019,1,22,12,30,15,7.1,1.7,178,85.25,0.7,991
2019,1,22,13,30,63,6.9,1.8,178,86.98,1,990
2019,1,22,14,30,30,6.9,1.8,178,88.22,1.2,990
2019,1,22,15,30,287,6.9,1.9,179,88.78,1.5,989
2019,1,22,16,30,115,6.2,2,177,90.86,1.6,988
2019,1,22,17,30,0,5.6,2.1,173,93.48,1.5,988
2019,1,22,18,30,0,5.5,2.3,174,93.91,1.8,988
2019,1,22,19,30,0,5,2.3,173,95.45,1.7,987
2019,1,22,20,30,0,5.1,2.4,173,96.22,1.8,986
2019,1,22,21,30,0,4.9,2.4,172,97.64,1.9,985
2019,1,22,22,30,0,4.6,2.4,166,98.64,1.8,984
2019,1,22,23,30,0,4.1,2.4,164,100,1.6,983
2019,1,23,0,30,0,2.9,2.4,174,100,1.4,983
2019,1,23,1,30,0,2,2.4,186,100,1.1,983
2019,1,23,2,30,0,2.4,2.3,189,100,1.3,982
2019,1,23,3,30,0,3,2.3,188,99.63,1.7,981
2019,1,23,4,30,0,3.2,2.2,190,100,2,980
2019,1,23,5,30,0,3.3,2.2,197,100,2.2,980
2019,1,23,6,30,0,3.7,2.1,212,100,2.2,980
2019,1,23,7,30,17,4.4,1.9,228,100,2,980
2019,1,23,8,30,20,5.3,1.6,243,100,1.4,980
2019,1,23,9,30,36,6.1,1.3,260,97.55,0.5,981
2019,1,23,10,30,16,6.5,1,274,92.99,-0.5,981
2019,1,23,11,30,38,6.6,0.8,284,89.35,-1.7,982
2019,1,23,12,30,47,6.5,0.8,291,84.74,-2.5,982
2019,1,23,13,30,44,6.3,0.7,297,82.14,-3.1,983
2019,1,23,14,30,14,6,0.7,302,81.72,-3.6,984
2019,1,23,15,30,14,5.7,0.7,305,82.15,-4.1,984
2019,1,23,16,30,2,5.6,0.7,310,82.29,-4.6,984
2019,1,23,17,30,0,5.8,0.7,313,80.96,-4.9,984
2019,1,23,18,30,0,5,0.6,312,81.87,-5.4,985
2019,1,23,19,30,0,4.9,0.6,313,82.71,-5.8,986
2019,1,23,20,30,0,4.9,0.6,312,83.27,-6.2,986
2019,1,23,21,30,0,4.5,0.5,310,85.15,-6.7,986
2019,1,23,22,30,0,4.1,0.4,307,88.89,-7.6,986
2019,1,23,23,30,0,4,0.3,306,92.09,-8.7,985
2019,1,24,0,30,0,3.7,0.3,302,94.88,-9.7,985
2019,1,24,1,30,0,3.3,0.3,296,95.41,-10.4,985
2019,1,24,2,30,0,2.8,0.4,288,93.55,-10.7,985
2019,1,24,3,30,0,2.6,0.4,281,91.67,-10.7,985
2019,1,24,4,30,0,2.7,0.5,276,90.22,-10.5,985
2019,1,24,5,30,0,2.9,0.5,273,89.66,-10.5,985
2019,1,24,6,30,0,3,0.6,267,87.42,-10.3,986
2019,1,24,7,30,35,3.2,0.6,259,82.96,-9.4,986
2019,1,24,8,30,204,3.7,0.6,253,80.72,-7.9,987
2019,1,24,9,30,158,4.5,0.7,257,77.56,-6.1,987
2019,1,24,10,30,40,5.3,0.6,267,77.44,-4.6,987
2019,1,24,11,30,90,5.8,0.5,277,77.13,-3.8,987
2019,1,24,12,30,200,6.4,0.5,287,76.7,-3.4,987
2019,1,24,13,30,107,6.8,0.5,293,76.49,-3.5,988
2019,1,24,14,30,38,7.1,0.4,293,77.27,-4.2,989
2019,1,24,15,30,0,7.3,0.4,293,77.84,-5.3,990
2019,1,24,16,30,0,7.3,0.3,293,78.3,-6.7,991
2019,1,24,17,30,0,7.2,0.3,294,74.92,-7.4,992
2019,1,24,18,30,0,7.2,0.2,296,79.69,-9.6,994
2019,1,24,19,30,0,7.1,0.2,296,78.61,-10.9,994
2019,1,24,20,30,0,6.9,0.2,295,77.56,-12.2,995
2019,1,24,21,30,0,6.5,0.2,295,76.44,-13.3,995
2019,1,24,22,30,0,6.5,0.2,297,76.21,-14.3,996
2019,1,24,23,30,0,6.3,0.1,298,75.68,-15.3,996
2019,1,25,0,30,0,5.8,0.1,298,75.41,-16.6,997
2019,1,25,1,30,0,5.3,0.1,299,74.63,-17.8,998
2019,1,25,2,30,0,4.8,0.1,298,73.58,-18.9,998
2019,1,25,3,30,0,4.3,0.1,297,72.41,-19.7,998
2019,1,25,4,30,0,3.8,0.1,295,71.43,-20.2,999
2019,1,25,5,30,0,3.4,0.1,291,71.04,-20.5,999
2019,1,25,6,30,0,3,0.1,284,69.16,-20.2,999
2019,1,25,7,30,122,3,0.1,271,61.74,-18.6,999
2019,1,25,8,30,438,3.3,0.2,258,56.48,-16,1000
2019,1,25,9,30,858,3.8,0.2,247,54.49,-13.9,1000
2019,1,25,10,30,929,4.1,0.2,238,52.56,-12.2,999
2019,1,25,11,30,819,4.2,0.3,230,52.71,-10.7,998
2019,1,25,12,30,852,4.2,0.3,224,53.3,-9.4,997
2019,1,25,13,30,268,4.1,0.4,219,54.33,-8.6,996
2019,1,25,14,30,544,4,0.5,216,57.07,-8.2,996
2019,1,25,15,30,147,3.8,0.5,215,61.27,-8,995
2019,1,25,16,30,68,3.3,0.6,215,66.72,-8,995
2019,1,25,17,30,0,3,0.6,213,72.58,-7.9,995
2019,1,25,18,30,0,2.9,0.6,202,75.89,-7.4,994
2019,1,25,19,30,0,3,0.6,197,79.08,-7,994
2019,1,25,20,30,0,2.9,0.6,199,82.22,-6.6,993
2019,1,25,21,30,0,2.6,0.6,210,85.64,-6.4,993
2019,1,25,22,30,0,2.6,0.6,240,89.05,-6.4,993
2019,1,25,23,30,0,3.1,0.6,281,92.95,-6.7,993
2019,1,26,0,30,0,3.9,0.5,317,97.31,-7.7,994
2019,1,26,1,30,0,4.7,0.4,336,97.23,-9.5,995
2019,1,26,2,30,0,4.7,0.3,343,90.88,-11.4,996
2019,1,26,3,30,0,3.9,0.3,347,86.93,-13.2,996
2019,1,26,4,30,0,2.9,0.3,349,84.05,-14.7,996
2019,1,26,5,30,0,2.1,0.2,348,79.75,-15.6,996
2019,1,26,6,30,0,1.5,0.2,334,76.56,-15.6,996
2019,1,26,7,30,223,1.1,0.2,297,71.47,-14.5,996
2019,1,26,8,30,515,1.3,0.3,257,68.01,-12.5,996
2019,1,26,9,30,680,1.7,0.3,230,66.01,-10.3,996
2019,1,26,10,30,779,2.3,0.3,213,64.23,-8.1,995
2019,1,26,11,30,892,3.1,0.5,205,62.93,-5.9,993
2019,1,26,12,30,793,3.7,0.6,202,63.18,-4.2,991
2019,1,26,13,30,738,3.9,0.7,198,66.42,-3.3,989
2019,1,26,14,30,307,3.9,0.8,194,73.89,-2.9,988
2019,1,26,15,30,74,3.2,0.9,192,84,-2.9,987
2019,1,26,16,30,84,2.5,0.9,193,91.85,-3,987
2019,1,26,17,30,0,2.2,0.9,196,95.49,-3,987
2019,1,26,18,30,0,3.6,0.9,246,94.71,-2.2,987
2019,1,26,19,30,0,4.6,0.8,274,99.56,-2.4,987
2019,1,26,20,30,0,4.8,0.7,291,100,-3.8,988
2019,1,26,21,30,0,5.1,0.6,298,100,-5.5,989
2019,1,26,22,30,0,5.5,0.5,303,98.96,-7.3,990
2019,1,26,23,30,0,5.3,0.4,306,94.33,-9.2,990
2019,1,27,0,30,0,4.7,0.3,311,92.75,-11.2,991
2019,1,27,1,30,0,4,0.3,318,91.88,-13.4,991
2019,1,27,2,30,0,3.5,0.3,326,88.3,-15.2,992
2019,1,27,3,30,0,3.2,0.2,332,84.58,-16.3,992
2019,1,27,4,30,0,3,0.2,336,82.87,-16.9,993
2019,1,27,5,30,0,2.9,0.2,339,82.2,-17.1,994
2019,1,27,6,30,0,2.8,0.2,339,80.78,-17,994
2019,1,27,7,30,194,3,0.2,339,73.31,-15.7,995
2019,1,27,8,30,282,3.2,0.2,338,70.89,-13.6,996
2019,1,27,9,30,254,3,0.2,339,68.77,-12,996
2019,1,27,10,30,400,2.5,0.3,343,66.09,-10.5,996
2019,1,27,11,30,860,2,0.3,346,63.65,-9.2,995
2019,1,27,12,30,808,1.6,0.4,344,61.79,-8.3,994
2019,1,27,13,30,808,0.9,0.4,342,59.56,-7.6,993
2019,1,27,14,30,655,0.5,0.5,232,57.86,-7.5,992
2019,1,27,15,30,501,0.8,0.5,125,62.54,-8.2,992
2019,1,27,16,30,185,1.4,0.6,125,66.83,-9.9,991
2019,1,27,17,30,0,1.7,0.6,123,71.59,-10.9,991
2019,1,27,18,30,0,2.7,0.7,127,71.48,-11.4,990
2019,1,27,19,30,0,3.1,0.8,128,72.83,-10.8,989
2019,1,27,20,30,0,3.3,0.8,128,75.2,-10.2,988
2019,1,27,21,30,0,3.6,0.9,129,76.77,-9.8,987
2019,1,27,22,30,0,4.2,1,132,76.58,-9.2,985
2019,1,27,23,30,0,4.8,1.2,139,77.7,-8.6,984
2019,1,28,0,30,0,4.9,1.3,148,78.86,-7.9,982
2019,1,28,1,30,0,5.1,1.3,155,80.83,-7.2,981
2019,1,28,2,30,0,5.5,1.3,160,82.62,-6.3,979
2019,1,28,3,30,0,5.9,1.4,162,84.72,-5.2,978
2019,1,28,4,30,0,6.3,1.4,164,86.89,-4.1,977
2019,1,28,5,30,0,6.4,1.4,168,88.18,-3.1,976
2019,1,28,6,30,0,6.1,1.4,177,88.86,-2.2,975
2019,1,28,7,30,48,5.6,1.4,194,88.78,-1.1,975
2019,1,28,8,30,104,5.3,1.4,214,89.93,0.1,976
2019,1,28,9,30,282,5,1.3,231,91.9,1,976
2019,1,28,10,30,306,5.2,1,250,92.76,1.5,977
2019,1,28,11,30,390,6.3,0.8,270,91.54,1.4,977
2019,1,28,12,30,106,7.7,0.7,280,87.55,0.1,978
2019,1,28,13,30,54,8.5,0.6,282,86.76,-2.2,979
2019,1,28,14,30,59,8.6,0.5,282,83.53,-4.7,980
2019,1,28,15,30,51,8.5,0.5,281,81.5,-7.1,982
2019,1,28,16,30,2,8.5,0.4,282,80.54,-9.1,983
2019,1,28,17,30,0,8.6,0.4,282,75.36,-10,984
2019,1,28,18,30,0,8.4,0.4,282,76.09,-11,986
2019,1,28,19,30,0,8,0.4,283,76.57,-11.1,987
2019,1,28,20,30,0,7.7,0.4,286,78.83,-11.2,987
2019,1,28,21,30,0,7.3,0.4,290,79.87,-11.2,988
2019,1,28,22,30,0,6.9,0.4,292,80.44,-11.4,988
2019,1,28,23,30,0,6.6,0.3,292,80.4,-11.8,989
2019,1,29,0,30,0,6.3,0.3,290,79.41,-12.3,989
2019,1,29,1,30,0,6.1,0.3,286,79.16,-12.9,990
2019,1,29,2,30,0,6,0.2,283,78.67,-13.5,990
2019,1,29,3,30,0,6,0.2,281,77.41,-14.1,990
2019,1,29,4,30,0,6.1,0.2,279,75.25,-14.6,990
2019,1,29,5,30,0,6.2,0.2,277,73.4,-15.2,991
2019,1,29,6,30,0,5.8,0.1,276,72.54,-15.9,991
2019,1,29,7,30,298,5.7,0.1,274,67.73,-15.7,991
2019,1,29,8,30,659,6,0.1,272,64.44,-14.4,991
2019,1,29,9,30,828,6.5,0.2,271,63.13,-12.7,991
2019,1,29,10,30,915,7.1,0.2,271,64.82,-11.5,991
2019,1,29,11,30,930,7.5,0.2,273,62.78,-10.8,990
2019,1,29,12,30,905,8.1,0.2,276,60.57,-10.4,990
2019,1,29,13,30,923,8.6,0.2,280,60.24,-10.8,990
2019,1,29,14,30,784,8.7,0.2,285,62.72,-12.1,991
2019,1,29,15,30,623,8.1,0.1,289,65.4,-13.6,992
2019,1,29,16,30,277,7.5,0.1,292,65.5,-14.7,992
2019,1,29,17,30,0,7.3,0.1,293,62.93,-15.2,993
2019,1,29,18,30,0,6.9,0.1,294,63.55,-16.1,993
2019,1,29,19,30,0,6.8,0.1,294,62.92,-16.7,993
2019,1,29,20,30,0,6.8,0.1,292,62.72,-17.2,993
2019,1,29,21,30,0,6.8,0.1,291,62.68,-17.8,993
2019,1,29,22,30,0,6.7,0.1,291,62.07,-18.5,993
2019,1,29,23,30,0,6.7,0.1,292,62.36,-19.2,993
2019,1,30,0,30,0,6.9,0.1,293,62.9,-20.1,994
2019,1,30,1,30,0,7.3,0.1,295,63.03,-21.1,994
2019,1,30,2,30,0,8.1,0.1,298,62.59,-22.4,995
2019,1,30,3,30,0,8.8,0.1,300,59.91,-23.9,996
2019,1,30,4,30,0,8.8,0.1,302,57.69,-25.5,997
2019,1,30,5,30,0,8,0.1,303,58.01,-27.1,999
2019,1,30,6,30,0,7.2,0.1,303,57.33,-28.2,1000
2019,1,30,7,30,392,7,0.1,301,53.31,-28.1,1001
2019,1,30,8,30,707,6.7,0.1,298,50.49,-27.1,1001
2019,1,30,9,30,876,6.2,0.1,294,48.63,-25.5,1002
2019,1,30,10,30,655,5.8,0.1,289,48.61,-23.8,1002
2019,1,30,11,30,945,5.5,0.1,283,49.33,-22.1,1001
2019,1,30,12,30,915,5.4,0.1,278,50.27,-20.6,1001
2019,1,30,13,30,893,5.3,0.1,276,51.75,-19.6,1001
2019,1,30,14,30,898,5,0.1,275,53.63,-19.2,1001
2019,1,30,15,30,787,4.3,0.1,277,58.38,-19.9,1001
2019,1,30,16,30,527,3.5,0.1,281,63.93,-21.6,1001
2019,1,30,17,30,0,3.2,0.1,285,61.74,-22.6,1001
2019,1,30,18,30,0,2.9,0.1,294,67.93,-24,1002
2019,1,30,19,30,0,2.7,0.1,299,70.92,-24.7,1003
2019,1,30,20,30,0,2.6,0.1,305,73.81,-25.3,1003
2019,1,30,21,30,0,2.3,0.1,310,75.44,-25.6,1003
2019,1,30,22,30,0,2,0.1,313,76.12,-25.7,1003
2019,1,30,23,30,0,1.6,0.1,314,76.38,-25.8,1003
2019,1,31,0,30,0,1.3,0.1,315,76.27,-25.8,1003
2019,1,31,1,30,0,1.1,0.1,311,77.03,-25.8,1003
2019,1,31,2,30,0,1,0.1,299,76.65,-25.7,1003
2019,1,31,3,30,0,0.9,0.2,286,75.67,-25.6,1003
2019,1,31,4,30,0,0.9,0.2,269,73.31,-25.3,1003
2019,1,31,5,30,0,0.8,0.3,242,71.35,-24.9,1003
2019,1,31,6,30,0,0.8,0.3,216,68.22,-24.2,1003
2019,1,31,7,30,329,1,0.4,205,60.53,-22.4,1004
2019,1,31,8,30,618,1.5,0.4,199,56.63,-20,1004
2019,1,31,9,30,846,1.8,0.5,190,55.06,-17.8,1004
2019,1,31,10,30,821,2,0.5,180,54.68,-15.8,1003
2019,1,31,11,30,646,2,0.6,173,56.14,-14.1,1002
2019,1,31,12,30,449,1.9,0.6,165,59.05,-13,1001
2019,1,31,13,30,256,2,0.7,149,61.52,-12.5,1000
2019,1,31,14,30,226,2.5,0.7,133,65,-12.3,1000
2019,1,31,15,30,128,2.8,0.7,123,69.19,-12.3,999
2019,1,31,16,30,0,2.9,0.8,115,74.19,-12.5,999
2019,1,31,17,30,0,3,0.9,110,78.56,-12.5,999
2019,1,31,18,30,0,3.2,0.9,101,81.62,-12.4,999
2019,1,31,19,30,0,3.1,0.9,92,83.86,-12.4,999
2019,1,31,20,30,0,3,0.9,91,84.92,-12.4,998
2019,1,31,21,30,0,2.8,0.9,98,85.58,-12.4,998
2019,1,31,22,30,0,2.5,0.9,108,85.96,-12.4,997
2019,1,31,23,30,0,2.2,1,120,86.06,-12.3,997
2019,2,1,0,30,0,1.6,1,131,87.11,-12.3,996
2019,2,1,1,30,0,1,1,134,87.06,-12.2,996
2019,2,1,2,30,0,0.8,0.9,121,86.77,-11.9,996
2019,2,1,3,30,0,0.6,0.9,100,86.88,-11.7,996
2019,2,1,4,30,0,0.7,0.9,77,88.6,-11.8,996
2019,2,1,5,30,0,0.9,0.9,59,88.72,-11.9,996
2019,2,1,6,30,0,1.3,0.9,56,86.89,-11.7,997
2019,2,1,7,30,197,1.8,0.9,63,81.6,-10.6,997
2019,2,1,8,30,507,2,0.9,66,78.91,-8.9,998
2019,2,1,9,30,657,1.8,0.9,67,77.12,-7.1,998
2019,2,1,10,30,830,1.5,0.9,64,76.05,-5.4,999
2019,2,1,11,30,796,1,0.9,50,75.98,-4,998
2019,2,1,12,30,815,0.5,1,155,76.13,-3,998
2019,2,1,13,30,811,0.4,1,277,75.72,-2.2,998
2019,2,1,14,30,808,0.5,1,287,76.22,-1.8,998
2019,2,1,15,30,569,0.3,1,176,79.61,-2.3,998
2019,2,1,16,30,440,0.6,1,75,84.74,-4,998
2019,2,1,17,30,0,0.9,1,85,84.95,-5.2,998
2019,2,1,18,30,0,1.3,1,102,96.53,-7.5,999
2019,2,1,19,30,0,1.5,1,122,99.04,-8.3,998
2019,2,1,20,30,0,1.7,1,139,99.11,-8.4,998
2019,2,1,21,30,0,1.9,1,153,98.32,-8,998
2019,2,1,22,30,0,2.3,1,165,98.74,-7.4,998
2019,2,1,23,30,0,2.6,1.1,174,98.81,-6.5,997
2019,2,2,0,30,0,3,1.1,180,98.53,-5.5,997
2019,2,2,1,30,0,3.3,1.1,185,99.52,-4.8,997
2019,2,2,2,30,0,3.2,1,188,98.62,-4.6,996
2019,2,2,3,30,0,3.1,1,188,97.96,-4.6,996
2019,2,2,4,30,0,3.3,1,186,97.69,-4.5,995
2019,2,2,5,30,0,3.5,1.1,182,97.35,-4.4,995
2019,2,2,6,30,0,3.8,1.1,181,95.21,-4.1,995
2019,2,2,7,30,345,4.2,1.1,183,88.01,-2.5,995
2019,2,2,8,30,653,4.2,1.2,186,89.42,-0.2,995
2019,2,2,9,30,675,4,1.2,187,90.6,1.5,994
2019,2,2,10,30,622,4,1.2,194,88.2,3,994
2019,2,2,11,30,634,4.2,1.2,203,88.65,4.3,993
2019,2,2,12,30,724,4,1.2,209,90.14,5,992
2019,2,2,13,30,801,3.7,1.2,210,93.94,5,991
2019,2,2,14,30,746,3.1,1.2,205,98.94,4.4,991
2019,2,2,15,30,612,2.8,1.2,194,100,3.4,990
2019,2,2,16,30,345,3.1,1.2,187,100,2.7,990
2019,2,2,17,30,0,3.4,1.2,184,100,2.6,990
2019,2,2,18,30,0,3.7,1.2,185,100,2.9,990
2019,2,2,19,30,0,3.7,1.2,184,100,2.8,989
2019,2,2,20,30,0,3.9,1.3,185,100,2.6,989
2019,2,2,21,30,0,4.1,1.4,187,100,2.2,989
2019,2,2,22,30,0,4.1,1.5,191,100,1.7,989
2019,2,2,23,30,0,3.9,1.6,195,100,1.4,988
2019,2,3,0,30,0,4.1,1.7,202,97.91,1.7,988
2019,2,3,1,30,0,4.5,1.7,214,97.69,2.5,988
2019,2,3,2,30,0,4.4,1.8,223,100,3.2,988
2019,2,3,3,30,0,3.8,1.8,225,100,3.5,988
2019,2,3,4,30,0,3.5,1.8,226,100,3.6,988
2019,2,3,5,30,0,3.5,1.8,223,100,3.6,988
2019,2,3,6,30,0,3.7,1.8,219,100,3.6,988
2019,2,3,7,30,273,4.2,1.8,215,100,4.1,988
2019,2,3,8,30,630,4.3,1.8,212,97.01,4.8,988
2019,2,3,9,30,676,4.3,1.8,209,92.38,6.2,988
2019,2,3,10,30,855,4.5,1.8,208,88.77,8.1,987
2019,2,3,11,30,750,4.6,1.7,209,83.33,10.1,986
2019,2,3,12,30,643,4.5,1.7,208,79.33,11.4,985
2019,2,3,13,30,746,4,1.7,204,78.61,12,985
2019,2,3,14,30,793,3.1,1.7,196,85.69,11.2,985
2019,2,3,15,30,576,2.4,1.7,188,100,8.5,984
2019,2,3,16,30,254,2.5,1.7,182,100,5.7,984
2019,2,3,17,30,0,2.6,1.7,181,100,4.8,985
2019,2,3,18,30,0,3,1.7,178,100,4.9,985
2019,2,3,19,30,0,3.2,1.8,177,100,5.1,985
2019,2,3,20,30,0,3.5,1.8,178,100,5.6,984
2019,2,3,21,30,0,3.9,1.8,179,100,6.2,984
2019,2,3,22,30,0,4.2,1.8,180,100,6.6,984
2019,2,3,23,30,0,4.4,1.9,181,100,6.8,983
2019,2,4,0,30,0,4.5,2,181,100,7,983
2019,2,4,1,30,0,4.6,2.1,181,100,7.1,983
2019,2,4,2,30,0,4.3,2.2,180,100,6.9,982
2019,2,4,3,30,0,4.3,2.3,179,100,7,982
2019,2,4,4,30,0,4.9,2.5,183,100,7.6,982
2019,2,4,5,30,0,5.3,2.7,188,99.77,8.3,982
2019,2,4,6,30,0,5.5,2.7,192,99.32,8.8,982
2019,2,4,7,30,6,5.8,2.7,195,97.59,9.4,982
2019,2,4,8,30,0,5.9,2.8,197,96,10.1,982
2019,2,4,9,30,14,5.9,2.9,197,92.09,11.3,981
2019,2,4,10,30,2,6.1,2.9,196,88.1,12.9,981
2019,2,4,11,30,0,6.4,2.8,200,85.74,14.6,980
2019,2,4,12,30,0,6.2,2.7,208,88.07,15.4,980
2019,2,4,13,30,1,5.2,2.6,221,93.83,15,980
2019,2,4,14,30,0,4.4,2.5,249,100,13.4,981
2019,2,4,15,30,0,5,2.2,285,100,10.3,982
2019,2,4,16,30,0,5.8,2,306,100,6.4,984
2019,2,4,17,30,0,5.9,1.8,311,84.36,4.5,985
2019,2,4,18,30,0,4.8,1.4,311,87.07,2.4,986
2019,2,4,19,30,0,4.3,1.1,312,90.77,1.1,987
2019,2,4,20,30,0,4.1,0.9,313,93.86,-0.6,988
2019,2,4,21,30,0,3.9,0.8,313,92.88,-2,989
2019,2,4,22,30,0,3.7,0.7,315,91.56,-3.2,990
2019,2,4,23,30,0,3.3,0.7,317,90.94,-4.1,990
2019,2,5,0,30,0,3,0.6,322,89.6,-4.6,991
