Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units
NSRDB,970013,-,-,-,33.73,-84.38,0,300,-5,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2019,3,14,18,30,121,2.9,2.7,75.4,22,982
2019,3,14,19,30,237,2.7,2.8,78.24,22,981
2019,3,14,20,30,205,2.4,2.9,81.75,21.8,981
2019,3,14,21,30,1,2,3.1,87.21,21.2,981
2019,3,14,22,30,2,1.6,3.3,94.64,20.1,981
2019,3,14,23,30,7,1.5,3.4,96.48,19.4,981
2019,3,15,0,30,0,1.7,3.6,98.64,18.9,982
2019,3,15,1,30,0,2.1,3.6,98.09,19,982
2019,3,15,2,30,0,2.4,3.5,98.18,19,982
2019,3,15,3,30,0,2.5,3.4,99.43,18.7,981
2019,3,15,4,30,0,2.3,3.4,100,18.4,981
2019,3,15,5,30,0,2.2,3.4,100,18.1,981
2019,3,15,6,30,0,2.1,3.6,100,17.9,981
2019,3,15,7,30,0,1.9,3.7,100,17.8,981
2019,3,15,8,30,0,1.8,3.9,100,17.8,981
2019,3,15,9,30,0,1.4,3.9,100,17.6,981
2019,3,15,10,30,0,0.9,3.8,100,17.1,981
2019,3,15,11,30,0,1,3.7,100,16.9,982
2019,3,15,12,30,0,1.4,3.5,98.94,17.1,982
2019,3,15,13,30,7,1.7,3.4,96.86,17.4,983
2019,3,15,14,30,0,1.9,3.2,91.3,17.4,983
2019,3,15,15,30,0,2.1,3.2,83.34,17,983
2019,3,15,16,30,0,2.3,3.2,79.93,16.3,983
2019,3,15,17,30,27,2.3,3.1,79,15.6,983
2019,3,15,18,30,26,2.2,2.9,79.37,14.9,983
2019,3,15,19,30,61,2.1,2.7,79.37,14.5,983
2019,3,15,20,30,177,2,2.3,77.34,14.5,983
2019,3,15,21,30,147,1.8,1.8,76.7,14.3,983
2019,3,15,22,30,107,1.5,1.4,81.41,13.2,984
2019,3,15,23,30,13,1.4,1.3,83.13,12.4,984
2019,3,16,0,30,0,1.6,1.3,86.44,11.3,985
2019,3,16,1,30,0,1.8,1.2,86.77,10.7,986
2019,3,16,2,30,0,1.9,1.2,87.64,10.1,987
2019,3,16,3,30,0,2.1,1.1,87.09,9.4,987
2019,3,16,4,30,0,2.1,1,86.42,8.6,987
2019,3,16,5,30,0,2,1,85.5,7.8,987
2019,3,16,6,30,0,1.7,1,84.65,7.2,988
2019,3,16,7,30,0,1.6,1,84.97,6.6,988
2019,3,16,8,30,0,1.5,1,84.74,6.2,988
2019,3,16,9,30,0,1.7,0.9,84.99,5.7,988
2019,3,16,10,30,0,1.8,0.9,85.3,5.1,989
2019,3,16,11,30,0,1.8,0.8,82.9,4.8,989
2019,3,16,12,30,165,2,0.7,78.26,5.1,990
2019,3,16,13,30,87,2.1,0.6,69.57,6.1,990
2019,3,16,14,30,217,2.1,0.6,59.67,7.4,990
2019,3,16,15,30,274,2.1,0.6,53.02,8.7,990
2019,3,16,16,30,119,2.2,0.6,49.54,10,989
2019,3,16,17,30,84,2.2,0.7,48.65,10.9,989
2019,3,16,18,30,145,2.2,0.7,49.17,11.4,988
2019,3,16,19,30,151,2.2,0.7,51.62,11.3,988
2019,3,16,20,30,184,2,0.7,55.27,11,988
2019,3,16,21,30,283,1.6,0.7,62.7,10.1,988
2019,3,16,22,30,31,1.1,0.7,78.2,8.4,988
2019,3,16,23,30,5,0.9,0.7,86.59,7.3,988
2019,3,17,0,30,0,1,0.7,89.72,6.1,988
2019,3,17,1,30,0,0.9,0.7,91.82,5.4,988
2019,3,17,2,30,0,0.9,0.7,93.46,4.7,989
2019,3,17,3,30,0,0.9,0.6,93.15,4.4,988
2019,3,17,4,30,0,1,0.6,93.11,4.3,988
2019,3,17,5,30,0,0.9,0.6,94.18,4,988
2019,3,17,6,30,0,0.8,0.6,95.07,3.6,988
2019,3,17,7,30,0,0.7,0.6,95.25,3.3,988
2019,3,17,8,30,0,0.7,0.6,96.25,2.9,988
2019,3,17,9,30,0,0.7,0.6,97.01,2.5,988
2019,3,17,10,30,0,0.7,0.6,97.91,2.1,989
2019,3,17,11,30,0,0.9,0.6,92.12,2.7,989
2019,3,17,12,30,239,1.2,0.6,82.27,4.7,990
2019,3,17,13,30,392,1.4,0.7,69.47,7.8,990
2019,3,17,14,30,803,1.4,0.7,52.58,10.9,990
2019,3,17,15,30,784,1.1,0.7,44.99,13,989
2019,3,17,16,30,624,0.8,0.8,42.01,14.5,989
2019,3,17,17,30,910,0.8,0.8,40.45,15.5,988
2019,3,17,18,30,985,1,0.8,40.46,16,987
2019,3,17,19,30,960,1.2,0.9,42,15.9,986
2019,3,17,20,30,728,1.3,0.9,45.28,15.3,986
2019,3,17,21,30,561,1.1,0.8,54.69,13.9,986
2019,3,17,22,30,547,0.9,0.8,78.54,11.5,986
2019,3,17,23,30,187,0.8,0.8,83.15,10,986
2019,3,18,0,30,0,0.8,0.7,86.9,8.3,987
2019,3,18,1,30,0,0.8,0.7,88.38,7.6,987
2019,3,18,2,30,0,0.8,0.7,89.79,6.9,987
2019,3,18,3,30,0,0.8,0.7,90.84,6.1,987
2019,3,18,4,30,0,0.8,0.7,90.99,5.5,987
2019,3,18,5,30,0,0.9,0.8,92,5.1,987
2019,3,18,6,30,0,0.9,0.8,93.81,4.7,987
2019,3,18,7,30,0,1,0.8,96.96,4.2,987
2019,3,18,8,30,0,1,0.8,100,3.7,987
2019,3,18,9,30,0,0.9,0.7,100,3.1,988
2019,3,18,10,30,0,0.8,0.7,100,2.4,988
2019,3,18,11,30,0,1.1,0.7,98.34,3.1,989
2019,3,18,12,30,490,1.6,0.7,83.9,5.7,989
2019,3,18,13,30,755,2,0.7,70.58,8.5,990
2019,3,18,14,30,872,2.3,0.7,55.73,10.6,990
2019,3,18,15,30,898,2.4,0.8,46.37,12.1,990
2019,3,18,16,30,935,2.5,0.8,43.09,13.3,990
2019,3,18,17,30,844,2.6,0.8,42.8,14,989
2019,3,18,18,30,972,2.8,0.7,43.52,14.1,988
2019,3,18,19,30,942,2.8,0.7,44.83,13.6,988
2019,3,18,20,30,759,2.6,0.6,47.32,12.6,988
2019,3,18,21,30,516,2.1,0.6,51.78,11.2,989
2019,3,18,22,30,570,1.5,0.5,63.59,8.8,989
2019,3,18,23,30,185,1.1,0.5,72.97,7.3,990
2019,3,19,0,30,0,1,0.5,78.72,5.5,990
2019,3,19,1,30,0,0.9,0.5,81.28,4.7,991
2019,3,19,2,30,0,0.9,0.4,84.24,4,991
2019,3,19,3,30,0,0.9,0.4,85.69,3.5,991
2019,3,19,4,30,0,0.8,0.5,88.05,2.9,991
2019,3,19,5,30,0,0.8,0.5,89.96,2.5,991
2019,3,19,6,30,0,0.8,0.5,91.12,2.2,991
2019,3,19,7,30,0,0.8,0.5,91.98,1.9,991
2019,3,19,8,30,0,0.8,0.5,92.77,1.6,991
2019,3,19,9,30,0,0.7,0.5,94.14,1.2,991
2019,3,19,10,30,0,0.7,0.5,95.38,0.8,992
2019,3,19,11,30,0,1,0.5,89.03,1.5,992
2019,3,19,12,30,250,1.6,0.5,79.19,3.6,993
2019,3,19,13,30,661,2.5,0.5,65.31,6.1,993
2019,3,19,14,30,883,2.8,0.6,52.66,8.2,994
2019,3,19,15,30,932,2.5,0.6,47.56,10,993
2019,3,19,16,30,679,2.1,0.6,45.39,11.6,993
2019,3,19,17,30,806,1.7,0.7,44.52,12.8,992
2019,3,19,18,30,594,1.5,0.7,44.56,13.4,991
2019,3,19,19,30,904,1.5,0.7,44.81,13.6,990
2019,3,19,20,30,733,1.4,0.7,46.44,13.2,990
2019,3,19,21,30,773,1.1,0.7,50.43,12.3,989
2019,3,19,22,30,596,0.8,0.7,70.5,9.9,990
2019,3,19,23,30,178,0.7,0.7,78.96,8.1,990
2019,3,20,0,30,0,0.8,0.7,80.43,6,990
2019,3,20,1,30,0,0.9,0.6,84.1,5,990
2019,3,20,2,30,0,0.9,0.6,88.39,4.1,990
2019,3,20,3,30,0,0.8,0.6,92.18,3.2,990
2019,3,20,4,30,0,0.8,0.6,95.3,2.3,990
2019,3,20,5,30,0,0.7,0.6,97.96,1.6,990
2019,3,20,6,30,0,0.7,0.6,100,1,989
2019,3,20,7,30,0,0.7,0.6,100,0.5,989
2019,3,20,8,30,0,0.7,0.6,100,0,989
2019,3,20,9,30,0,0.7,0.6,100,-0.4,989
2019,3,20,10,30,0,0.7,0.6,100,-0.5,989
2019,3,20,11,30,0,0.9,0.6,93.31,0.9,989
2019,3,20,12,30,473,1,0.6,79.8,4.1,990
2019,3,20,13,30,744,1.2,0.6,66.74,7.8,990
2019,3,20,14,30,869,1.4,0.6,53.14,10.8,989
2019,3,20,15,30,933,1.3,0.6,46.83,12.6,989
2019,3,20,16,30,963,1.2,0.6,43.17,14.1,988
2019,3,20,17,30,968,1,0.7,41.43,15.1,987
2019,3,20,18,30,961,0.7,0.7,40.45,15.8,986
2019,3,20,19,30,935,0.5,0.7,40.46,16,985
2019,3,20,20,30,878,0.4,0.8,41.65,15.7,984
2019,3,20,21,30,786,0.3,0.8,44.82,15.1,984
2019,3,20,22,30,608,0.3,0.8,55.25,13.7,984
2019,3,20,23,30,191,0.4,0.8,53.15,12.6,984
2019,3,21,0,30,0,0.7,0.8,55.58,10.6,984
2019,3,21,1,30,0,0.9,0.8,58.77,9.6,984
2019,3,21,2,30,0,1,0.8,61.58,8.6,983
2019,3,21,3,30,0,1.1,0.9,66.87,7.4,983
2019,3,21,4,30,0,1.1,0.9,75.45,6.3,983
2019,3,21,5,30,0,0.9,1,82.89,5.6,982
2019,3,21,6,30,0,0.8,1.2,87,5.1,981
2019,3,21,7,30,0,0.7,1.3,89.44,4.8,980
2019,3,21,8,30,0,0.7,1.3,90.8,4.6,980
2019,3,21,9,30,0,0.7,1.3,93.4,4.2,979
2019,3,21,10,30,0,0.7,1.3,96.37,3.5,979
2019,3,21,11,30,0,1,1.3,90.08,4.4,979
2019,3,21,12,30,7,1.5,1.3,82.75,7.1,979
2019,3,21,13,30,513,2,1.3,76.01,9.8,979
2019,3,21,14,30,662,2.3,1.3,71.3,12,979
2019,3,21,15,30,725,2.6,1.3,65.9,13.3,979
2019,3,21,16,30,480,2.8,1.3,64.79,13.6,978
2019,3,21,17,30,185,3,1.2,64.13,13.7,978
2019,3,21,18,30,124,3.1,1.2,62.11,13.9,978
2019,3,21,19,30,515,3.1,1.1,59.25,14.1,977
2019,3,21,20,30,546,2.9,1.1,58.81,14,977
2019,3,21,21,30,731,2.4,1.1,61.6,13.4,978
2019,3,21,22,30,286,1.7,1.1,72.37,11.7,978
2019,3,21,23,30,170,1.3,1.1,79.52,10.6,978
2019,3,22,0,30,0,1.6,1.1,83.77,9.6,979
2019,3,22,1,30,0,2,1,85.56,9.4,979
2019,3,22,2,30,0,2.3,0.9,88.82,8.6,980
2019,3,22,3,30,0,2.2,0.8,90.94,7.4,981
2019,3,22,4,30,0,1.8,0.7,91.41,6,981
2019,3,22,5,30,0,1.4,0.6,91.75,4.9,982
2019,3,22,6,30,0,1.2,0.6,92.4,4.1,982
2019,3,22,7,30,0,1.1,0.6,94.72,3.4,982
2019,3,22,8,30,0,0.9,0.6,98.82,2.6,982
2019,3,22,9,30,0,0.9,0.5,100,1.9,982
2019,3,22,10,30,0,0.8,0.5,100,1.4,982
2019,3,22,11,30,0,1.2,0.5,97.22,2.3,982
2019,3,22,12,30,533,1.9,0.5,84.06,4.7,983
2019,3,22,13,30,789,2.4,0.5,70.72,7.3,983
2019,3,22,14,30,906,2.6,0.5,61.1,9.8,984
2019,3,22,15,30,963,2.6,0.6,54.52,12.1,984
2019,3,22,16,30,987,2.7,0.6,50.03,14,983
2019,3,22,17,30,994,2.8,0.6,48.06,15.3,982
2019,3,22,18,30,986,2.9,0.6,47.59,16.1,982
2019,3,22,19,30,960,2.8,0.6,48.51,16.3,981
2019,3,22,20,30,908,2.7,0.6,51.25,16,981
2019,3,22,21,30,819,2.3,0.7,57.25,15,981
2019,3,22,22,30,657,1.7,0.7,71.11,12.8,982
2019,3,22,23,30,233,1.4,0.7,78.9,11.3,982
2019,3,23,0,30,0,1.2,0.7,86.17,9.5,983
2019,3,23,1,30,0,1.1,0.7,89.39,8.8,983
2019,3,23,2,30,0,1.1,0.7,92.91,8.1,984
2019,3,23,3,30,0,1,0.7,96.9,7.4,984
2019,3,23,4,30,0,0.9,0.7,100,6.7,984
2019,3,23,5,30,0,0.9,0.7,100,6,985
2019,3,23,6,30,0,0.8,0.6,100,5.2,985
2019,3,23,7,30,0,0.7,0.6,100,4.5,986
2019,3,23,8,30,0,0.7,0.6,100,4,986
2019,3,23,9,30,0,0.7,0.5,100,3.6,987
2019,3,23,10,30,0,0.7,0.5,100,3.3,987
2019,3,23,11,30,13,1,0.4,99.28,4.3,988
2019,3,23,12,30,544,1.3,0.4,84.03,6.9,989
2019,3,23,13,30,804,1.5,0.4,68.13,10,989
2019,3,23,14,30,913,1.4,0.5,51.71,12.8,989
2019,3,23,15,30,967,1.2,0.5,43.73,15.1,989
2019,3,23,16,30,990,1,0.6,39.19,17,989
2019,3,23,17,30,1003,0.9,0.6,37.05,18.4,989
2019,3,23,18,30,995,0.7,0.7,36.22,19.3,988
2019,3,23,19,30,969,0.5,0.8,36.26,19.7,987
2019,3,23,20,30,924,0.4,0.8,37.27,19.8,987
2019,3,23,21,30,839,0.3,0.9,43.6,19.2,987
2019,3,23,22,30,543,0.4,0.9,56.55,17.3,988
2019,3,23,23,30,127,0.6,0.8,49.6,15.9,988
2019,3,24,0,30,0,0.7,0.8,48.41,14.5,988
2019,3,24,1,30,0,0.7,0.8,49.45,13.9,989
2019,3,24,2,30,0,0.7,0.7,50.38,13.1,989
2019,3,24,3,30,0,0.8,0.7,53.8,11.9,989
2019,3,24,4,30,0,1,0.7,63.7,10.1,989
2019,3,24,5,30,0,1,0.8,74.71,8.4,989
2019,3,24,6,30,0,0.8,0.8,85.35,7.3,989
2019,3,24,7,30,0,0.7,0.8,90.21,7,989
2019,3,24,8,30,0,0.7,0.8,94.31,6.6,989
2019,3,24,9,30,0,0.7,0.8,97.82,6,989
2019,3,24,10,30,0,0.8,0.9,98.83,5.4,989
2019,3,24,11,30,12,0.8,0.9,90.68,6.4,990
2019,3,24,12,30,468,0.8,0.9,83.75,9.2,990
2019,3,24,13,30,720,1.1,0.9,72.05,12.5,990
2019,3,24,14,30,699,1.4,0.9,64.22,16,990
2019,3,24,15,30,795,1.7,1,54.68,18.6,990
2019,3,24,16,30,465,1.7,1,49.22,19.9,989
2019,3,24,17,30,520,1.6,1.1,48.07,20.4,988
2019,3,24,18,30,454,1.6,1.3,49.11,20.5,987
2019,3,24,19,30,505,1.4,1.4,52.79,20.1,986
2019,3,24,20,30,224,1.3,1.6,60.37,19.5,985
2019,3,24,21,30,607,1.2,1.7,67.54,18.9,985
2019,3,24,22,30,537,0.9,1.8,87.25,16.5,985
2019,3,24,23,30,162,0.7,1.8,91.56,14.7,985
2019,3,25,0,30,0,0.8,1.9,95.81,12.9,985
2019,3,25,1,30,0,0.8,2,96.6,12.7,985
2019,3,25,2,30,0,0.8,2.1,97.27,12.7,985
2019,3,25,3,30,0,0.9,2.1,98.61,12.6,985
2019,3,25,4,30,0,0.8,2.2,99.3,12.5,985
2019,3,25,5,30,0,0.8,2.2,98.91,12.4,984
2019,3,25,6,30,0,0.7,2.1,99.41,12.1,984
2019,3,25,7,30,0,0.7,2,99.73,11.8,983
2019,3,25,8,30,0,0.7,2,99.78,11.5,983
2019,3,25,9,30,0,0.8,2,99.69,11.3,982
2019,3,25,10,30,0,0.8,2,99.96,11.1,982
2019,3,25,11,30,0,0.9,2,96.66,11.5,982
2019,3,25,12,30,0,1.3,2.1,88.48,13.2,982
2019,3,25,13,30,1,1.5,2.2,81.34,15.2,982
2019,3,25,14,30,101,1.7,2.3,75.33,17,982
2019,3,25,15,30,66,1.9,2.4,69.96,18.6,982
2019,3,25,16,30,18,2.1,2.6,68.9,19.8,981
2019,3,25,17,30,12,2.1,2.6,71,20,980
2019,3,25,18,30,1,2.1,2.7,72.9,19.9,979
2019,3,25,19,30,89,2,2.7,75.03,19.9,978
2019,3,25,20,30,423,1.5,2.8,78.52,19.4,978
2019,3,25,21,30,419,1.1,2.8,85.5,18.5,977
2019,3,25,22,30,395,1.1,2.8,96.12,17.1,977
2019,3,25,23,30,5,1.2,2.8,97.93,16.2,977
2019,3,26,0,30,0,2.1,2.6,99.01,15.7,978
2019,3,26,1,30,0,2.4,2.2,100,15.2,979
2019,3,26,2,30,0,1.9,1.9,100,14,980
2019,3,26,3,30,0,1.4,1.7,100,12.7,980
2019,3,26,4,30,0,1.2,1.6,100,11.7,981
2019,3,26,5,30,0,1.2,1.5,100,11,981
2019,3,26,6,30,0,1.5,1.4,100,10.6,981
2019,3,26,7,30,0,1.7,1.3,100,10.1,981
2019,3,26,8,30,0,1.8,1.3,99.47,9.8,981
2019,3,26,9,30,0,1.9,1.2,99.32,9.4,982
2019,3,26,10,30,0,1.9,1.2,98.29,9.2,982
2019,3,26,11,30,8,2,1.1,96.14,9.2,983
2019,3,26,12,30,295,2.1,1.1,90.56,9.9,984
2019,3,26,13,30,65,2,1.1,80.34,11.6,984
2019,3,26,14,30,621,1.7,1.1,69.51,13.8,984
2019,3,26,15,30,887,1.4,1.2,61.3,15.9,984
2019,3,26,16,30,584,1.2,1.3,57.74,17.3,984
2019,3,26,17,30,53,1.1,1.4,57.38,17.8,983
2019,3,26,18,30,25,0.9,1.5,58.18,17.7,983
2019,3,26,19,30,1,0.9,1.6,61.03,17.2,983
2019,3,26,20,30,1,0.8,1.7,66.56,16.4,983
2019,3,26,21,30,0,0.6,1.8,75.3,15.5,984
2019,3,26,22,30,0,0.5,1.9,86.54,14.2,984
2019,3,26,23,30,2,0.4,1.9,92.95,13.5,985
2019,3,27,0,30,0,0.5,2,97.87,12.5,986
2019,3,27,1,30,0,0.6,1.9,99.81,11.9,987
2019,3,27,2,30,0,0.7,1.9,100,11.3,987
2019,3,27,3,30,0,0.8,1.8,100,10.6,988
2019,3,27,4,30,0,0.8,1.6,100,9.6,988
2019,3,27,5,30,0,0.7,1.5,100,8.7,988
2019,3,27,6,30,0,0.7,1.4,100,7.8,988
2019,3,27,7,30,0,0.6,1.3,100,7.1,989
2019,3,27,8,30,0,0.7,1.3,100,6.5,990
2019,3,27,9,30,0,0.7,1.2,100,6,990
2019,3,27,10,30,0,0.7,1.1,100,5.7,991
2019,3,27,11,30,29,1.2,1,96.99,6.1,992
2019,3,27,12,30,520,2,0.9,93.23,7.3,993
2019,3,27,13,30,770,2.3,0.8,79.59,8.8,994
2019,3,27,14,30,881,2.3,0.8,61.71,10.7,994
2019,3,27,15,30,938,2.2,0.8,51.24,12.4,994
2019,3,27,16,30,967,1.9,0.8,48.24,13.8,993
2019,3,27,17,30,979,1.7,0.8,47.05,15,992
2019,3,27,18,30,975,1.5,0.8,46.88,15.7,992
2019,3,27,19,30,955,1.4,0.8,47.36,15.9,991
2019,3,27,20,30,912,1.3,0.8,48.85,15.6,991
2019,3,27,21,30,835,1.1,0.8,52.29,14.8,991
2019,3,27,22,30,682,0.8,0.8,71.29,12.3,991
2019,3,27,23,30,295,0.6,0.8,85.4,10.4,991
2019,3,28,0,30,0,0.8,0.7,89.52,7.8,992
2019,3,28,1,30,0,0.8,0.7,90.2,7.1,992
2019,3,28,2,30,0,0.9,0.7,91.57,6.4,992
2019,3,28,3,30,0,0.9,0.7,93.88,5.7,992
2019,3,28,4,30,0,0.8,0.7,96.41,5,992
2019,3,28,5,30,0,0.7,0.7,100,4.2,992
2019,3,28,6,30,0,0.6,0.6,100,3.5,992
2019,3,28,7,30,0,0.6,0.6,100,2.8,993
2019,3,28,8,30,0,0.7,0.6,100,2.3,993
2019,3,28,9,30,0,0.7,0.6,100,1.8,993
2019,3,28,10,30,0,0.7,0.5,100,1.5,993
2019,3,28,11,30,50,0.9,0.5,93.35,3.2,994
2019,3,28,12,30,597,1,0.5,78.05,6.6,994
2019,3,28,13,30,816,1.1,0.5,66.16,10.1,994
2019,3,28,14,30,885,1.3,0.5,49.31,13.1,994
2019,3,28,15,30,960,1.2,0.6,43.99,15,993
2019,3,28,16,30,985,1.2,0.6,41.71,16.6,993
2019,3,28,17,30,989,1.1,0.7,40.38,17.8,992
2019,3,28,18,30,982,1,0.7,40.07,18.5,991
2019,3,28,19,30,954,1.1,0.8,40.74,18.7,990
2019,3,28,20,30,908,1.1,0.8,42.84,18.5,989
2019,3,28,21,30,822,0.9,0.8,48.87,17.9,989
2019,3,28,22,30,657,0.9,0.9,57.3,15.9,989
2019,3,28,23,30,187,0.9,0.9,65.99,14.3,989
2019,3,29,0,30,0,1.2,0.8,60.02,12.4,990
2019,3,29,1,30,0,1.2,0.8,65.07,10.9,990
2019,3,29,2,30,0,1.1,0.8,74.07,9.1,989
2019,3,29,3,30,0,1,0.8,82.14,7.8,989
2019,3,29,4,30,0,0.9,0.8,85.95,7.2,989
2019,3,29,5,30,0,0.8,0.8,87.33,6.9,989
2019,3,29,6,30,0,0.9,0.9,89.31,6.5,989
2019,3,29,7,30,0,1,1,86.94,6.3,989
2019,3,29,8,30,0,0.9,1,85.78,6.6,988
2019,3,29,9,30,0,0.9,1.1,90.58,6.4,988
2019,3,29,10,30,0,0.9,1.1,93.92,6,988
2019,3,29,11,30,11,1,1.2,86.75,7.4,988
2019,3,29,12,30,397,1.1,1.2,81.54,10.4,988
2019,3,29,13,30,695,1.1,1.3,70.75,13.6,988
2019,3,29,14,30,797,1.1,1.3,64.99,16.7,988
2019,3,29,15,30,223,1.1,1.4,60.1,18.5,988
2019,3,29,16,30,416,1,1.6,58.6,19.3,987
2019,3,29,17,30,401,1,1.7,57.64,19.8,986
2019,3,29,18,30,402,1,1.8,56.34,20.3,985
2019,3,29,19,30,397,0.9,1.9,57.41,20.2,985
2019,3,29,20,30,522,0.8,2,61.56,19.9,984
2019,3,29,21,30,152,0.6,2.1,71.41,18.7,984
2019,3,29,22,30,89,0.6,2.1,88.64,16.9,984
2019,3,29,23,30,84,0.7,2.2,84.59,16,984
2019,3,30,0,30,0,0.7,2.3,84.98,15.1,985
2019,3,30,1,30,0,0.7,2.3,83.73,14.8,984
2019,3,30,2,30,0,0.7,2.3,86.31,14.1,984
2019,3,30,3,30,0,0.8,2.3,91.12,13.4,984
2019,3,30,4,30,0,0.8,2.2,94.66,12.9,984
2019,3,30,5,30,0,0.8,2.1,97.22,12.6,983
2019,3,30,6,30,0,0.8,1.9,99.62,12.3,982
2019,3,30,7,30,0,0.8,1.8,100,11.9,982
2019,3,30,8,30,0,0.8,1.8,100,11.6,982
2019,3,30,9,30,0,0.7,1.7,100,11.3,982
2019,3,30,10,30,0,0.6,1.7,100,10.9,982
2019,3,30,11,30,1,0.5,1.7,100,11.4,983
2019,3,30,12,30,8,0.6,1.9,94.69,13,983
2019,3,30,13,30,422,0.9,1.9,83.96,15.5,983
2019,3,30,14,30,703,1.6,1.9,69.88,18.3,983
2019,3,30,15,30,504,2.1,1.9,58.4,20.3,983
2019,3,30,16,30,908,2.3,1.9,54.44,21.3,982
2019,3,30,17,30,920,2.4,2,53.49,21.9,981
2019,3,30,18,30,910,2.4,2.1,53.77,22.3,980
2019,3,30,19,30,868,2.3,2.3,55.75,22.2,980
2019,3,30,20,30,791,2,2.5,59.73,21.5,979
2019,3,30,21,30,506,1.6,2.5,66.93,20.5,979
2019,3,30,22,30,126,1.2,2.4,80.35,18.8,979
2019,3,30,23,30,143,1,2.3,85.84,17.6,979
2019,3,31,0,30,0,1.1,2.3,90.54,15.9,978
2019,3,31,1,30,0,1.2,2.3,91.6,15.5,978
2019,3,31,2,30,0,1.2,2.4,93.54,15.1,978
2019,3,31,3,30,0,1.2,2.5,95.42,14.7,977
2019,3,31,4,30,0,1.3,2.7,96.88,14.5,977
2019,3,31,5,30,0,1.8,2.9,95.98,14.8,977
2019,3,31,6,30,0,2,3,96.83,14.9,977
2019,3,31,7,30,0,2.2,2.8,100,14.1,977
2019,3,31,8,30,0,2.9,2.7,100,11.7,978
2019,3,31,9,30,0,3.1,2.7,100,8.7,980
2019,3,31,10,30,0,2.8,2.6,96.81,6.8,981
2019,3,31,11,30,5,2.6,2.4,92.04,6.1,982
2019,3,31,12,30,0,2.7,2,89.38,6,983
2019,3,31,13,30,2,2.9,1.4,83.08,6.3,983
2019,3,31,14,30,12,3,1,74.28,7.1,984
2019,3,31,15,30,89,3,0.9,66.01,8.1,984
2019,3,31,16,30,347,3,0.8,59.96,9.1,984
2019,3,31,17,30,289,3,0.7,56.46,9.8,984
2019,3,31,18,30,326,3,0.7,53.66,10.3,984
2019,3,31,19,30,50,2.9,0.7,52.65,10.4,984
2019,3,31,20,30,154,2.7,0.6,53.04,10.2,984
2019,3,31,21,30,58,2.3,0.6,55.5,9.6,984
2019,3,31,22,30,122,1.7,0.6,62.45,8.4,984
2019,3,31,23,30,19,1.4,0.6,68.86,7.6,984
2019,4,1,0,30,0,1.2,0.5,76.33,6.1,985
2019,4,1,1,30,0,1,0.5,80.5,5.3,986
2019,4,1,2,30,0,0.9,0.5,84.54,4.6,986
2019,4,1,3,30,0,0.9,0.4,87.24,3.9,986
2019,4,1,4,30,0,0.8,0.4,90.16,3.1,987
2019,4,1,5,30,0,0.8,0.4,92.22,2.4,987
2019,4,1,6,30,0,0.7,0.4,93.96,1.8,986
2019,4,1,7,30,0,0.7,0.4,94.59,1.4,986
2019,4,1,8,30,0,0.7,0.4,94.9,1.2,987
2019,4,1,9,30,0,0.7,0.4,94.61,1.1,987
2019,4,1,10,30,0,0.6,0.4,96.58,0.7,988
2019,4,1,11,30,16,1,0.4,88.01,1.6,988
2019,4,1,12,30,415,1.8,0.4,74.85,4,989
2019,4,1,13,30,650,2.2,0.4,56.87,6.5,990
2019,4,1,14,30,918,2.2,0.4,46.64,8.8,990
2019,4,1,15,30,962,2.1,0.5,41.51,10.9,989
2019,4,1,16,30,989,2,0.5,39.24,12.6,988
2019,4,1,17,30,990,1.8,0.6,38.53,13.9,987
2019,4,1,18,30,979,1.6,0.7,38.79,14.7,986
2019,4,1,19,30,948,1.5,0.7,39.69,15,986
2019,4,1,20,30,885,1.4,0.8,41.68,14.7,985
2019,4,1,21,30,783,1.2,0.9,46.86,13.7,985
2019,4,1,22,30,619,1,0.9,65.26,11.5,985
2019,4,1,23,30,269,0.9,0.9,79.91,9.9,985
2019,4,2,0,30,0,1.1,0.9,83.5,7.3,986
2019,4,2,1,30,0,1,1,84.48,6.6,986
2019,4,2,2,30,0,1,1,84.65,6.3,986
2019,4,2,3,30,0,0.9,1.1,84.93,6.3,986
2019,4,2,4,30,0,0.9,1.2,86.78,5.9,986
2019,4,2,5,30,0,0.9,1.3,87.14,5.6,986
2019,4,2,6,30,0,1.1,1.4,87.51,5.5,985
2019,4,2,7,30,0,1,1.3,91.06,4.8,984
2019,4,2,8,30,0,0.8,1.2,96.04,3.8,984
2019,4,2,9,30,0,0.7,1.3,99.46,3.1,985
2019,4,2,10,30,0,0.8,1.3,99.3,2.9,985
2019,4,2,11,30,0,1.1,1.4,91.8,4.2,986
2019,4,2,12,30,0,1.5,1.4,83.5,6.3,986
2019,4,2,13,30,15,1.5,1.3,71.64,8.6,986
2019,4,2,14,30,689,1.2,1.3,60.42,11.1,986
2019,4,2,15,30,445,0.8,1.2,53.3,13.3,986
2019,4,2,16,30,562,0.7,1.2,50.66,14.7,985
2019,4,2,17,30,935,0.9,1.2,49.81,15.4,984
2019,4,2,18,30,930,1.1,1.2,50.21,15.7,984
2019,4,2,19,30,767,1.4,1.2,50.96,15.8,984
