Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units
NSRDB,1033612,-,-,-,28.53,-81.38,0,31,-5,w/m2,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,4,25,9,30,0,1,2.6,169,95.32,17.1,1011
2019,4,25,10,30,0,1.2,2.6,170,92.43,17.7,1012
2019,4,25,11,30,210,2,2.5,168,81.87,19.9,1012
2019,4,25,12,30,443,2.9,2.5,164,67.53,22.9,1013
2019,4,25,13,30,699,3.3,2.4,161,54.41,25.4,1013
2019,4,25,14,30,678,3.4,2.5,162,46.39,27.4,1013
2019,4,25,15,30,876,3.3,2.5,168,41.26,29,1013
2019,4,25,16,30,777,3.2,2.6,172,38.22,30,1012
2019,4,25,17,30,698,3.1,2.7,174,36.88,30.3,1011
2019,4,25,18,30,843,2.8,2.8,177,35.2,30.8,1010
2019,4,25,19,30,380,2.5,2.9,182,34.02,31.4,1009
2019,4,25,20,30,333,2.3,3,187,34.2,31.5,1009
2019,4,25,21,30,498,2,3.1,189,35.54,30.9,1009
2019,4,25,22,30,331,1.3,3.2,183,41.7,29.1,1009
2019,4,25,23,30,86,0.8,3.2,178,51.25,27.8,1009
2019,4,26,0,30,0,0.7,3.3,171,60.03,24.9,1010
2019,4,26,1,30,0,0.7,3.2,191,70.2,23.7,1010
2019,4,26,2,30,0,0.7,3.1,212,78.84,22.8,1011
2019,4,26,3,30,0,0.8,2.8,224,83.32,22.2,1010
2019,4,26,4,30,0,1,2.6,235,85.3,21.7,1010
2019,4,26,5,30,0,1.1,2.5,253,86.99,21.2,1010
2019,4,26,6,30,0,1,2.5,264,90.35,20.5,1010
2019,4,26,7,30,0,1.1,2.5,232,92.45,20.2,1010
2019,4,26,8,30,0,2,2.6,190,92.82,20.3,1009
2019,4,26,9,30,0,2.7,3,182,94.16,20.3,1009
2019,4,26,10,30,0,2.7,3.4,186,95.74,20.3,1009
2019,4,26,11,30,0,3.1,3.7,193,91.35,21.4,1009
2019,4,26,12,30,0,4.2,3.8,204,83.14,23.5,1009
2019,4,26,13,30,0,5.2,4,216,71.34,25.8,1009
2019,4,26,14,30,1,5.7,4.1,224,60.19,27.6,1009
2019,4,26,15,30,114,6.1,4.1,231,52.28,29.1,1008
2019,4,26,16,30,565,6.7,4,236,47.75,30.4,1007
2019,4,26,17,30,500,7.2,4,240,46.57,31,1007
2019,4,26,18,30,611,7.3,3.9,244,47.52,30.9,1006
2019,4,26,19,30,514,7,3.7,249,49.88,30.4,1006
2019,4,26,20,30,812,6.5,3.4,256,52.01,29.9,1006
2019,4,26,21,30,641,5.9,3,266,53.17,29.2,1006
2019,4,26,22,30,633,4.9,2.5,274,55.25,27.8,1007
2019,4,26,23,30,284,4.3,2.2,277,55.68,26.8,1007
2019,4,27,0,30,0,3.2,1.7,283,65.39,23.5,1008
2019,4,27,1,30,0,2.8,1.5,290,70.9,22,1009
2019,4,27,2,30,0,2.4,1.5,303,76.11,20.9,1010
2019,4,27,3,30,0,2.3,1.5,319,80.04,20.1,1010
2019,4,27,4,30,0,2.3,1.4,333,81.57,19.5,1010
2019,4,27,5,30,0,2.2,1.2,344,82.99,18.6,1010
2019,4,27,6,30,0,2.1,1.1,354,83.94,17.6,1011
2019,4,27,7,30,0,2,1,182,85.27,16.6,1011
2019,4,27,8,30,0,1.9,0.9,8,86.95,15.8,1011
2019,4,27,9,30,0,1.8,0.9,11,88.42,15.2,1012
2019,4,27,10,30,0,2.1,0.9,15,82.6,15.8,1013
2019,4,27,11,30,421,2.8,0.9,19,67.55,18.5,1013
2019,4,27,12,30,715,3.5,0.9,30,50.1,22.2,1014
2019,4,27,13,30,843,3.7,0.9,43,33.84,25.1,1014
2019,4,27,14,30,907,3.3,1,51,28.78,27,1014
2019,4,27,15,30,941,3.1,1.1,59,26.77,28.5,1014
2019,4,27,16,30,957,2.9,1.1,67,25.74,29.6,1013
2019,4,27,17,30,958,2.8,1.2,74,25.08,30.4,1012
2019,4,27,18,30,945,2.9,1.3,79,24.73,30.9,1012
2019,4,27,19,30,916,3,1.4,84,25.36,30.8,1011
2019,4,27,20,30,868,3.1,1.4,89,27,30.1,1010
2019,4,27,21,30,784,3.1,1.4,94,29.34,28.9,1010
2019,4,27,22,30,625,2.8,1.4,98,34.38,26.7,1011
2019,4,27,23,30,258,2.5,1.4,99,41.67,25.3,1011
2019,4,28,0,30,0,2.2,1.4,108,55.25,21.9,1012
2019,4,28,1,30,0,2.1,1.4,116,64.59,20.9,1012
2019,4,28,2,30,0,1.8,1.4,123,73.61,19.9,1013
2019,4,28,3,30,0,1.6,1.4,129,80.61,19.1,1013
2019,4,28,4,30,0,1.4,1.4,134,86.05,18.5,1013
2019,4,28,5,30,0,1.3,1.5,136,90.87,18,1013
2019,4,28,6,30,0,1.2,1.5,138,94.99,17.6,1013
2019,4,28,7,30,0,1.1,1.6,138,97.71,17.4,1013
2019,4,28,8,30,0,1.1,1.6,135,100,17.2,1013
2019,4,28,9,30,0,1.1,1.7,131,100,17.1,1013
2019,4,28,10,30,0,1.1,1.8,124,97.75,17.9,1014
2019,4,28,11,30,322,1.7,1.8,117,83.69,20.7,1014
2019,4,28,12,30,618,2.2,1.8,111,66,24.2,1015
2019,4,28,13,30,646,2.2,1.8,100,49.34,26.8,1015
2019,4,28,14,30,608,2.3,1.9,88,40.46,28.6,1015
2019,4,28,15,30,730,2.5,1.9,82,36.44,30,1015
2019,4,28,16,30,464,2.7,1.9,79,33.49,31,1014
2019,4,28,17,30,842,3,1.9,79,31.3,31.7,1014
2019,4,28,18,30,916,3.4,1.9,80,30.39,31.8,1013
2019,4,28,19,30,894,3.7,1.9,82,30.98,31.4,1013
2019,4,28,20,30,849,3.9,1.9,85,32.83,30.5,1013
2019,4,28,21,30,749,4.1,2,88,36.59,29,1013
2019,4,28,22,30,425,3.9,1.9,92,43.33,26.9,1013
2019,4,28,23,30,230,3.6,1.9,94,50.1,25.7,1014
2019,4,29,0,30,0,2.5,1.8,101,65.12,22.7,1015
2019,4,29,1,30,0,2.1,1.6,106,73.27,21.6,1015
2019,4,29,2,30,0,1.9,1.6,112,79.8,20.7,1016
2019,4,29,3,30,0,1.6,1.5,118,85.14,20,1016
2019,4,29,4,30,0,1.5,1.5,122,91.08,19.3,1016
2019,4,29,5,30,0,1.3,1.4,122,97.36,18.7,1015
2019,4,29,6,30,0,1.2,1.5,117,100,18.2,1015
2019,4,29,7,30,0,1.1,1.5,107,100,17.8,1015
2019,4,29,8,30,0,1.1,1.5,92,100,17.6,1015
2019,4,29,9,30,0,1.1,1.5,79,100,17.4,1016
2019,4,29,10,30,0,1.2,1.5,69,100,18.3,1016
2019,4,29,11,30,411,1.9,1.6,66,88.43,21.3,1017
2019,4,29,12,30,697,2.8,1.6,69,68.9,24.6,1017
2019,4,29,13,30,820,3.4,1.7,74,53.79,26.9,1018
2019,4,29,14,30,882,3.9,1.8,78,46.34,28.6,1018
2019,4,29,15,30,914,4.5,1.9,81,42.61,29.9,1018
2019,4,29,16,30,932,4.9,2,84,40.46,30.7,1017
2019,4,29,17,30,933,5.2,2,86,39.96,31,1017
2019,4,29,18,30,916,5.3,2.1,88,40.35,30.9,1017
2019,4,29,19,30,864,5.2,2.1,89,41.41,30.4,1016
2019,4,29,20,30,841,4.9,2.1,90,43.07,29.6,1016
2019,4,29,21,30,757,4.6,2.1,90,46.5,28.3,1016
2019,4,29,22,30,594,4,2.1,89,52.92,26.6,1017
2019,4,29,23,30,237,3.7,2.2,88,59.33,25.6,1017
2019,4,30,0,30,0,2.5,2.3,82,72.86,23.3,1018
2019,4,30,1,30,0,2.5,2.4,79,79.69,22.8,1019
2019,4,30,2,30,0,2.4,2.5,79,84.22,22.6,1019
2019,4,30,3,30,0,2.2,2.7,81,88.48,22.3,1019
2019,4,30,4,30,0,1.9,2.8,85,92.83,21.9,1018
2019,4,30,5,30,0,1.8,2.9,89,97.14,21.5,1018
2019,4,30,6,30,0,1.7,2.9,93,99.64,21.3,1018
2019,4,30,7,30,0,1.6,2.9,96,100,21.1,1017
2019,4,30,8,30,0,1.6,2.9,100,100,21,1018
2019,4,30,9,30,0,1.6,2.8,101,100,21,1018
2019,4,30,10,30,0,2,2.8,100,97.37,21.7,1018
2019,4,30,11,30,299,3,2.8,100,87.48,23.6,1019
2019,4,30,12,30,610,3.9,2.8,100,75.54,25.8,1019
2019,4,30,13,30,765,4.3,2.8,98,63.85,27.7,1019
2019,4,30,14,30,685,4.6,2.8,95,54.93,29.2,1019
2019,4,30,15,30,510,4.9,2.9,93,49.02,30.5,1019
2019,4,30,16,30,536,5.1,3,93,45.87,31.3,1018
2019,4,30,17,30,384,5.2,3,93,44.47,31.7,1018
2019,4,30,18,30,520,5.2,3,94,44.79,31.7,1017
2019,4,30,19,30,862,5.1,3,95,45.88,31.4,1017
2019,4,30,20,30,702,5,2.9,96,47.35,30.8,1017
2019,4,30,21,30,661,4.8,2.8,98,50.49,29.6,1017
2019,4,30,22,30,608,4.4,2.7,99,56.01,27.9,1017
2019,4,30,23,30,265,4.1,2.6,100,60.59,26.9,1017
2019,5,1,0,30,0,2.9,2.4,100,74.46,24.3,1018
2019,5,1,1,30,0,2.5,2.3,99,84.43,23.2,1019
2019,5,1,2,30,0,2,2.3,100,92.83,22.3,1019
2019,5,1,3,30,0,1.7,2.3,100,98.04,21.7,1019
2019,5,1,4,30,0,1.6,2.3,101,100,21.2,1019
2019,5,1,5,30,0,1.5,2.3,100,100,20.9,1018
2019,5,1,6,30,0,1.6,2.2,99,100,20.7,1018
2019,5,1,7,30,0,1.6,2.2,96,100,20.4,1018
2019,5,1,8,30,0,1.6,2.2,93,98.23,20.2,1018
2019,5,1,9,30,0,1.7,2.1,91,97,20,1018
2019,5,1,10,30,0,2.1,2.1,88,91.76,20.8,1018
2019,5,1,11,30,363,3.2,2,88,80.81,23.2,1018
2019,5,1,12,30,652,4.2,2,89,69.31,25.7,1019
2019,5,1,13,30,786,4.5,2.1,89,58.37,27.7,1019
2019,5,1,14,30,856,4.7,2.2,88,50.19,29.4,1019
2019,5,1,15,30,891,5,2.4,87,45.24,30.6,1019
2019,5,1,16,30,880,5.3,2.6,85,42.3,31.4,1018
2019,5,1,17,30,664,5.6,2.8,84,41.87,31.6,1018
2019,5,1,18,30,711,5.8,3,83,43.58,31.3,1017
2019,5,1,19,30,648,5.9,3.2,80,46.6,30.5,1017
2019,5,1,20,30,734,5.9,3.4,78,50.55,29.4,1016
2019,5,1,21,30,305,5.7,3.6,75,55.83,28.1,1017
2019,5,1,22,30,449,5.4,3.9,74,62.85,26.5,1017
2019,5,1,23,30,205,5.1,4,74,68.31,25.6,1017
2019,5,2,0,30,0,4.1,4.2,73,79.19,24,1018
2019,5,2,1,30,0,4,4.3,73,84.05,23.6,1018
2019,5,2,2,30,0,3.9,4.4,74,85.95,23.4,1017
2019,5,2,3,30,0,3.9,4.5,76,88.1,23.1,1017
2019,5,2,4,30,0,3.8,4.5,77,89.99,22.9,1016
2019,5,2,5,30,0,3.7,4.5,77,92.12,22.7,1016
2019,5,2,6,30,0,3.6,4.5,78,94.16,22.5,1015
2019,5,2,7,30,0,3.6,4.5,79,95.44,22.4,1015
2019,5,2,8,30,0,3.5,4.5,81,96.33,22.3,1015
2019,5,2,9,30,0,3.2,4.5,82,96.86,22.2,1015
2019,5,2,10,30,0,3.1,4.5,83,95.31,22.4,1015
2019,5,2,11,30,260,3.7,4.4,87,90.56,23.5,1015
2019,5,2,12,30,574,4.4,4.4,94,81.89,25.4,1015
2019,5,2,13,30,501,4.8,4.5,97,69.09,27.3,1015
2019,5,2,14,30,506,4.7,4.5,97,60.85,28.8,1015
2019,5,2,15,30,131,4.5,4.5,96,57,29.8,1015
2019,5,2,16,30,385,4.4,4.5,94,55.09,30.4,1014
2019,5,2,17,30,248,4.3,4.5,92,54.17,30.6,1013
2019,5,2,18,30,167,4.1,4.5,88,54.09,30.5,1013
2019,5,2,19,30,162,3.8,4.6,84,54.9,30.1,1012
2019,5,2,20,30,135,3.6,4.6,79,57.56,29.3,1012
2019,5,2,21,30,0,3.3,4.6,76,61.06,28.3,1012
2019,5,2,22,30,0,3,4.6,74,65.93,27.1,1012
2019,5,2,23,30,0,2.7,4.6,72,70.2,26.4,1012
2019,5,3,0,30,0,1.8,4.6,65,81.95,24.5,1012
2019,5,3,1,30,0,1.6,4.5,64,88.9,23.8,1012
2019,5,3,2,30,0,1.4,4.6,66,93.96,23.4,1012
2019,5,3,3,30,0,1.1,4.7,75,97.15,23.2,1012
2019,5,3,4,30,0,0.7,4.9,97,99.22,23.1,1011
2019,5,3,5,30,0,0.5,5,145,100,23,1011
2019,5,3,6,30,0,1.1,4.9,186,100,22.9,1011
2019,5,3,7,30,0,1.7,4.8,198,100,22.7,1011
2019,5,3,8,30,0,1.8,4.7,201,100,22.3,1011
2019,5,3,9,30,0,1.5,4.6,199,100,21.8,1011
2019,5,3,10,30,0,1.6,4.5,189,99.3,21.9,1012
2019,5,3,11,30,320,2.1,4.5,181,96.12,22.9,1012
2019,5,3,12,30,321,2.6,4.4,183,90.92,24.3,1013
2019,5,3,13,30,320,3,4.4,193,83.69,25.8,1013
2019,5,3,14,30,293,3.3,4.4,204,75.27,27.3,1013
2019,5,3,15,30,389,3.5,4.4,212,67.74,28.6,1013
2019,5,3,16,30,258,3.5,4.4,219,61.95,29.4,1012
2019,5,3,17,30,256,3.5,4.4,225,57.28,30.1,1012
2019,5,3,18,30,142,3.5,4.3,231,53.64,30.7,1011
2019,5,3,19,30,582,3.5,4.2,235,51.21,30.8,1011
2019,5,3,20,30,407,3.3,4.1,238,50.38,30.4,1010
2019,5,3,21,30,447,2.9,4,241,51.94,29.8,1010
2019,5,3,22,30,104,2.1,3.9,244,55.76,28.6,1010
2019,5,3,23,30,270,1.5,3.8,245,60.86,27.7,1011
2019,5,4,0,30,0,1.3,3.5,254,66.86,25.1,1011
2019,5,4,1,30,0,1.2,3.4,260,68.64,24.5,1011
2019,5,4,2,30,0,1.1,3.2,264,71.36,23.8,1012
2019,5,4,3,30,0,1.1,3,262,75.51,22.9,1012
2019,5,4,4,30,0,1,2.8,255,80.3,22,1012
2019,5,4,5,30,0,1,2.7,248,85.32,21.2,1011
2019,5,4,6,30,0,1,2.5,241,90.12,20.5,1011
2019,5,4,7,30,0,1,2.5,236,93.53,20,1011
2019,5,4,8,30,0,1,2.5,232,96.02,19.6,1011
2019,5,4,9,30,0,0.9,2.6,228,98.02,19.3,1011
2019,5,4,10,30,0,1,2.7,221,94.26,20,1011
2019,5,4,11,30,394,1.3,2.9,208,85.78,22,1011
2019,5,4,12,30,643,1.9,3,206,73.3,25.2,1012
2019,5,4,13,30,760,2.6,3.2,213,62.28,28.4,1012
2019,5,4,14,30,818,2.8,3.4,213,52.93,30.6,1011
2019,5,4,15,30,794,2.8,3.6,212,48.05,32,1011
2019,5,4,16,30,482,2.9,3.8,210,46.31,32.7,1011
2019,5,4,17,30,275,3,4,207,46.12,32.7,1010
2019,5,4,18,30,195,3.1,4.1,205,46.21,32.5,1010
2019,5,4,19,30,0,3.1,4.2,205,47.15,32.1,1009
2019,5,4,20,30,12,3,4.3,205,48.76,31.6,1009
2019,5,4,21,30,6,2.7,4.4,206,52.27,30.7,1009
2019,5,4,22,30,94,2,4.5,207,58.57,29.3,1009
2019,5,4,23,30,16,1.5,4.5,207,64.97,28.5,1009
2019,5,5,0,30,0,0.8,4.4,196,78.83,26,1010
2019,5,5,1,30,0,0.8,4.3,185,87.05,25.2,1010
2019,5,5,2,30,0,0.8,4.2,184,95.53,24.3,1010
2019,5,5,3,30,0,0.9,4.1,195,99.64,23.7,1010
2019,5,5,4,30,0,1,4.1,204,100,23.2,1010
2019,5,5,5,30,0,1,4.1,208,99.85,22.9,1010
2019,5,5,6,30,0,1.1,4.1,210,99.59,22.5,1009
2019,5,5,7,30,0,1.2,4.1,208,98.38,22.3,1009
2019,5,5,8,30,0,1.2,4.2,204,97.24,22.2,1009
2019,5,5,9,30,0,1.2,4.3,200,97.53,22,1009
2019,5,5,10,30,0,1.5,4.4,197,95.3,22.4,1009
2019,5,5,11,30,339,2.1,4.4,194,93.13,23.3,1010
2019,5,5,12,30,589,2.5,4.5,191,90.48,24.3,1010
2019,5,5,13,30,509,2.8,4.6,195,88.12,25.4,1010
2019,5,5,14,30,223,3.3,4.7,201,83.03,26.4,1010
2019,5,5,15,30,60,3.4,4.7,205,78.3,26.9,1010
2019,5,5,16,30,60,3.5,4.8,211,75.45,27.2,1009
2019,5,5,17,30,103,3.7,4.9,218,75.04,27.3,1009
2019,5,5,18,30,0,3.7,4.8,226,76.16,27.3,1008
2019,5,5,19,30,0,3.5,4.7,232,78.67,27.1,1008
2019,5,5,20,30,238,3,4.6,238,82.15,26.6,1008
2019,5,5,21,30,32,2.3,4.4,239,87.6,25.7,1008
2019,5,5,22,30,194,1.7,4.1,234,92.99,24.7,1008
2019,5,5,23,30,70,1.4,4,229,93.92,24.2,1008
2019,5,6,0,30,0,1.5,3.8,219,96.65,23,1009
2019,5,6,1,30,0,1.6,3.6,216,96.81,22.6,1010
2019,5,6,2,30,0,1.7,3.6,215,96.28,22.3,1010
2019,5,6,3,30,0,1.9,3.6,214,95.01,22.2,1010
2019,5,6,4,30,0,2,3.7,215,94.24,22.1,1010
2019,5,6,5,30,0,1.9,3.9,218,93.81,22,1010
2019,5,6,6,30,0,1.7,4,222,94.54,21.8,1010
2019,5,6,7,30,0,1.5,4.1,228,95.84,21.6,1010
2019,5,6,8,30,0,1.3,4.1,235,98.18,21.3,1010
2019,5,6,9,30,0,1.2,4.1,243,100,21,1010
2019,5,6,10,30,0,1.3,4.1,249,98.94,21.5,1011
2019,5,6,11,30,82,1.8,4,256,93.33,23.2,1011
2019,5,6,12,30,327,2.2,4,266,85.15,25.3,1012
2019,5,6,13,30,195,2.4,4,267,70.39,27.3,1012
2019,5,6,14,30,142,2.5,4.1,262,58.33,28.8,1012
2019,5,6,15,30,276,2.5,4.1,261,54.42,29.7,1012
2019,5,6,16,30,310,2.4,4.1,261,52.72,30.4,1012
2019,5,6,17,30,257,2.3,4.2,261,51.66,31,1012
2019,5,6,18,30,311,2.3,4.2,262,51.02,31.3,1012
2019,5,6,19,30,453,2.2,4.2,266,50.46,31.3,1011
2019,5,6,20,30,326,1.8,4.1,271,50.83,31.1,1011
2019,5,6,21,30,551,1.4,3.9,278,51.28,30.6,1011
2019,5,6,22,30,410,0.8,3.6,294,53.92,29.6,1011
2019,5,6,23,30,144,0.5,3.5,306,56.28,29,1011
2019,5,7,0,30,0,0.6,3.1,67,66.49,26,1012
2019,5,7,1,30,0,0.7,2.9,84,72.58,24.7,1012
2019,5,7,2,30,0,0.7,2.8,88,79.75,23.7,1013
2019,5,7,3,30,0,0.5,2.9,76,87.04,22.9,1013
2019,5,7,4,30,0,0.5,2.9,56,93.03,22.2,1013
2019,5,7,5,30,0,0.7,2.9,42,98.22,21.6,1012
2019,5,7,6,30,0,0.8,3,34,100,21.3,1012
2019,5,7,7,30,0,0.9,3.1,30,100,21.2,1012
2019,5,7,8,30,0,0.9,3.1,32,100,21.2,1013
2019,5,7,9,30,0,0.9,3.2,42,100,21.1,1013
2019,5,7,10,30,0,1,3.2,53,100,21.7,1013
2019,5,7,11,30,252,1.7,3.2,62,95.93,23.3,1014
2019,5,7,12,30,474,2.6,3.2,70,90.49,24.9,1014
2019,5,7,13,30,440,3.1,3.2,75,80.04,26.6,1014
2019,5,7,14,30,396,3.4,3.2,77,66.77,28.4,1014
2019,5,7,15,30,434,3.4,3.2,75,58.58,29.7,1014
2019,5,7,16,30,693,3.4,3.2,71,54.24,30.6,1014
2019,5,7,17,30,554,3.5,3.3,67,51.66,31.1,1014
2019,5,7,18,30,310,3.6,3.3,64,49.46,31.4,1013
2019,5,7,19,30,281,3.8,3.3,62,48.62,31.2,1013
2019,5,7,20,30,417,4,3.2,63,48.8,30.6,1013
2019,5,7,21,30,215,4.1,3,67,51.13,29.3,1013
2019,5,7,22,30,549,3.8,2.8,70,55.76,27.6,1013
2019,5,7,23,30,234,3.4,2.7,72,60.31,26.6,1013
2019,5,8,0,30,0,1.9,2.6,75,74.12,24,1014
2019,5,8,1,30,0,1.7,2.4,77,83.27,23,1014
2019,5,8,2,30,0,1.6,2.3,79,90.07,22.3,1014
2019,5,8,3,30,0,1.6,2.2,82,93.97,21.8,1014
2019,5,8,4,30,0,1.5,2.2,86,96.06,21.4,1014
2019,5,8,5,30,0,1.4,2.2,89,98.53,21,1014
2019,5,8,6,30,0,1.4,2.3,90,100,20.8,1014
2019,5,8,7,30,0,1.4,2.3,89,100,20.6,1013
2019,5,8,8,30,0,1.4,2.4,87,100,20.5,1013
2019,5,8,9,30,0,1.4,2.4,84,100,20.3,1013
2019,5,8,10,30,0,1.7,2.5,82,95.42,21.2,1014
2019,5,8,11,30,333,2.6,2.5,82,83.49,23.6,1014
2019,5,8,12,30,610,3.3,2.5,85,71.54,25.9,1014
2019,5,8,13,30,751,3.5,2.5,86,61.41,27.7,1014
2019,5,8,14,30,829,3.9,2.6,86,54.27,29.1,1014
2019,5,8,15,30,874,4.4,2.6,87,49.39,30.2,1013
2019,5,8,16,30,893,4.9,2.7,87,46.28,30.9,1013
2019,5,8,17,30,851,5.3,2.7,85,44.59,31.1,1012
2019,5,8,18,30,539,5.4,2.7,85,44.2,30.9,1012
2019,5,8,19,30,708,5.3,2.7,84,44.36,30.4,1012
2019,5,8,20,30,794,5.1,2.7,85,45.05,29.6,1012
2019,5,8,21,30,732,4.8,2.6,86,47.21,28.4,1012
2019,5,8,22,30,589,4.2,2.6,88,51.71,26.8,1012
2019,5,8,23,30,117,3.8,2.5,89,56.39,25.9,1013
2019,5,9,0,30,0,2.4,2.5,91,68.98,23.4,1013
2019,5,9,1,30,0,2,2.4,92,76.32,22.5,1013
2019,5,9,2,30,0,1.8,2.4,93,81.55,21.8,1013
2019,5,9,3,30,0,1.6,2.5,94,84.88,21.3,1013
2019,5,9,4,30,0,1.5,2.5,96,87.42,20.9,1013
2019,5,9,5,30,0,1.4,2.7,97,89.54,20.6,1013
2019,5,9,6,30,0,1.4,2.8,98,91.65,20.3,1013
2019,5,9,7,30,0,1.3,2.9,98,93.25,20.1,1013
2019,5,9,8,30,0,1.3,3.1,98,94.31,20,1013
2019,5,9,9,30,0,1.3,3.2,97,95.59,19.9,1013
2019,5,9,10,30,0,1.8,3.3,97,89.69,21.1,1013
2019,5,9,11,30,279,2.8,3.4,100,79.77,23.5,1013
2019,5,9,12,30,606,3.5,3.6,105,70.97,25.7,1013
2019,5,9,13,30,719,3.5,3.7,106,63.9,27.4,1013
2019,5,9,14,30,402,3.5,3.9,104,58.39,28.7,1013
2019,5,9,15,30,763,3.5,4.1,102,54.61,29.7,1013
2019,5,9,16,30,74,3.5,4.3,98,51.89,30.5,1013
2019,5,9,17,30,206,3.4,4.5,94,50.72,30.8,1012
2019,5,9,18,30,151,3.2,4.7,90,51.46,30.5,1012
2019,5,9,19,30,162,3.2,4.8,88,54.14,29.7,1012
2019,5,9,20,30,6,3.3,4.9,90,57.92,28.8,1012
2019,5,9,21,30,77,3.5,4.9,94,62.39,27.8,1012
2019,5,9,22,30,68,3.3,4.9,98,68.22,26.6,1012
2019,5,9,23,30,62,3.1,5,99,73.18,25.9,1012
2019,5,10,0,30,0,2.2,4.9,94,84.07,24.2,1013
2019,5,10,1,30,0,2.1,4.9,91,88.61,23.7,1014
2019,5,10,2,30,0,2,4.8,90,91.17,23.4,1014
2019,5,10,3,30,0,1.9,4.7,90,92.49,23.2,1014
2019,5,10,4,30,0,1.8,4.5,92,93.52,22.9,1014
2019,5,10,5,30,0,1.9,4.2,95,94.43,22.5,1013
2019,5,10,6,30,0,2,4,100,94.1,22.3,1012
2019,5,10,7,30,0,2,3.7,106,94.61,22,1012
2019,5,10,8,30,0,1.8,3.5,111,96.32,21.6,1012
2019,5,10,9,30,0,1.6,3.4,114,98.54,21.2,1012
2019,5,10,10,30,0,1.9,3.3,114,94.54,21.9,1012
2019,5,10,11,30,363,2.6,3.3,116,86.25,23.9,1013
2019,5,10,12,30,621,3,3.3,117,76.17,26.1,1013
2019,5,10,13,30,752,2.7,3.4,114,65.38,28.2,1013
2019,5,10,14,30,825,2.6,3.5,106,57.61,29.8,1013
2019,5,10,15,30,656,2.8,3.6,99,51.91,31.1,1013
2019,5,10,16,30,771,2.9,3.8,91,47.6,32.1,1013
2019,5,10,17,30,684,3.1,4,84,45.76,32.5,1012
2019,5,10,18,30,33,3.3,4.2,77,45.76,32.4,1012
2019,5,10,19,30,170,3.5,4.4,73,47.39,31.8,1011
2019,5,10,20,30,678,3.7,4.5,74,51.17,30.7,1011
2019,5,10,21,30,233,3.8,4.5,78,55.57,29.4,1011
2019,5,10,22,30,547,3.8,4.5,83,61.03,27.9,1012
2019,5,10,23,30,254,3.6,4.4,85,64.26,27.1,1012
2019,5,11,0,30,0,2.6,4.2,91,73.41,25.1,1013
2019,5,11,1,30,0,2,4,94,79.24,24.2,1013
2019,5,11,2,30,0,1.6,3.8,96,84.62,23.4,1014
2019,5,11,3,30,0,1.3,3.7,96,89.43,22.7,1014
2019,5,11,4,30,0,1.2,3.6,97,93.22,22.2,1013
2019,5,11,5,30,0,1.1,3.6,98,95.78,21.9,1013
2019,5,11,6,30,0,1,3.6,99,97.9,21.6,1012
2019,5,11,7,30,0,1,3.6,100,98.77,21.5,1012
2019,5,11,8,30,0,0.9,3.6,102,99.47,21.4,1012
2019,5,11,9,30,0,0.9,3.6,107,100,21.3,1012
2019,5,11,10,30,7,1.3,3.6,114,94.95,22.2,1012
2019,5,11,11,30,388,2,3.6,125,85.12,24.4,1012
2019,5,11,12,30,635,2.5,3.6,139,73.99,26.7,1012
2019,5,11,13,30,563,2.5,3.6,151,64.21,28.8,1012
2019,5,11,14,30,690,2.4,3.7,162,56.09,30.6,1012
2019,5,11,15,30,464,2.2,3.8,171,50.42,32.1,1011
2019,5,11,16,30,366,1.9,3.9,178,47.32,33.1,1011
2019,5,11,17,30,453,1.7,4.1,184,46.51,33.4,1010
2019,5,11,18,30,828,1.6,4.2,188,47.34,33.1,1009
2019,5,11,19,30,456,1.6,4.2,191,49.39,32.4,1009
2019,5,11,20,30,694,1.5,4.3,190,51.83,31.7,1009
2019,5,11,21,30,203,1.3,4.4,186,55.26,30.9,1009
2019,5,11,22,30,0,1,4.4,178,60.51,29.9,1009
2019,5,11,23,30,4,0.8,4.5,173,65.98,29.2,1009
2019,5,12,0,30,0,0.6,4.5,167,77.65,27.3,1009
2019,5,12,1,30,0,0.6,4.4,177,83.75,26.6,1010
2019,5,12,2,30,0,0.6,4.3,189,88.43,25.9,1010
2019,5,12,3,30,0,0.7,4.3,206,91.11,25.3,1010
2019,5,12,4,30,0,0.7,4.3,226,93.11,24.7,1010
2019,5,12,5,30,0,0.7,4.5,247,94.26,24.3,1010
2019,5,12,6,30,0,0.8,4.7,268,96.04,23.9,1010
2019,5,12,7,30,0,0.9,4.9,282,97.05,23.7,1010
2019,5,12,8,30,0,1,4.9,289,97.89,23.6,1010
2019,5,12,9,30,0,0.9,4.9,290,98.39,23.5,1010
2019,5,12,10,30,5,0.9,4.7,287,97.24,23.6,1010
2019,5,12,11,30,377,1.2,4.2,263,91.58,24.6,1010
2019,5,12,12,30,650,1.9,3.9,227,79.67,26.4,1010
2019,5,12,13,30,777,2.8,3.8,210,67.43,28.3,1010
2019,5,12,14,30,691,3.4,3.8,205,60.35,29.8,1010
2019,5,12,15,30,771,3.7,3.7,205,55.94,31,1009
